	Feature_Name	Phenotypic_Class	Value
407	DP__efficientnet_27	Apoptosis	0.04394237648163227
408	DP__efficientnet_27	Binuclear	0.002235687811822599
409	DP__efficientnet_27	Elongated	0.008293696161983263
410	DP__efficientnet_27	Grape	0.01755886913578124
411	DP__efficientnet_27	Hole	0.010067998766702082
412	DP__efficientnet_27	Interphase	0.049392072920449934
413	DP__efficientnet_27	Large	0.0
414	DP__efficientnet_27	Metaphase	0.029901072963606702
415	DP__efficientnet_27	MetaphaseAlignment	0.03296477662152662
416	DP__efficientnet_27	OutOfFocus	0.0
417	DP__efficientnet_27	Polylobed	0.011520938488398256
418	DP__efficientnet_27	Prometaphase	0.011997053082195867
419	DP__efficientnet_27	SmallIrregular	0.008190656995262285
420	DP__efficientnet_28	ADCCM	0.0
421	DP__efficientnet_28	Anaphase	0.044203755494468394
422	DP__efficientnet_28	Apoptosis	0.06545338534828637
423	DP__efficientnet_28	Binuclear	0.017199959052495856
424	DP__efficientnet_28	Elongated	0.0013358506110890782
425	DP__efficientnet_28	Grape	0.0
426	DP__efficientnet_28	Hole	0.02940894647926775
427	DP__efficientnet_28	Interphase	0.05154365971927943
428	DP__efficientnet_28	Large	0.005129986752828549
429	DP__efficientnet_28	Metaphase	0.002581215674447335
430	DP__efficientnet_28	MetaphaseAlignment	0.013658824896022388
431	DP__efficientnet_28	OutOfFocus	0.0
432	DP__efficientnet_28	Polylobed	0.002078700397152856
433	DP__efficientnet_28	Prometaphase	0.038574969542102364
434	DP__efficientnet_28	SmallIrregular	0.05311834228613239
435	DP__efficientnet_29	ADCCM	0.02171957531227676
436	DP__efficientnet_29	Anaphase	0.0
437	DP__efficientnet_29	Apoptosis	0.02923089782251435
438	DP__efficientnet_29	Binuclear	0.04280883488901198
439	DP__efficientnet_29	Elongated	0.0
440	DP__efficientnet_29	Grape	0.0
441	DP__efficientnet_29	Hole	0.044768317149247935
442	DP__efficientnet_29	Interphase	0.043388208781173096
443	DP__efficientnet_29	Large	0.031042338640694278
444	DP__efficientnet_29	Metaphase	0.0
445	DP__efficientnet_29	MetaphaseAlignment	0.0
446	DP__efficientnet_29	OutOfFocus	0.0
447	DP__efficientnet_29	Polylobed	0.05185330267670642
448	DP__efficientnet_29	Prometaphase	1.458017415898407e-07
449	DP__efficientnet_29	SmallIrregular	0.009068602424931875
450	DP__efficientnet_30	ADCCM	0.0
451	DP__efficientnet_30	Anaphase	0.0009069996044548134
452	DP__efficientnet_30	Apoptosis	0.008481477281567194
453	DP__efficientnet_30	Binuclear	0.015268929173853309
454	DP__efficientnet_30	Elongated	0.016824262349892875
455	DP__efficientnet_30	Grape	0.0
456	DP__efficientnet_30	Hole	0.0
457	DP__efficientnet_30	Interphase	0.024686982229437614
458	DP__efficientnet_30	Large	0.0
459	DP__efficientnet_30	Metaphase	0.0
460	DP__efficientnet_30	MetaphaseAlignment	0.0
461	DP__efficientnet_30	OutOfFocus	0.004775081617704901
462	DP__efficientnet_30	Polylobed	0.0013428739720631685
463	DP__efficientnet_30	Prometaphase	0.02839146177619588
464	DP__efficientnet_30	SmallIrregular	0.013557861926539816
465	DP__efficientnet_31	ADCCM	0.03837893146026507
466	DP__efficientnet_31	Anaphase	0.00043844828641699936
467	DP__efficientnet_31	Apoptosis	0.04206426508396488
468	DP__efficientnet_31	Binuclear	0.00820051568636499
469	DP__efficientnet_31	Elongated	0.0196000794734942
470	DP__efficientnet_31	Grape	0.03427961580027098
471	DP__efficientnet_31	Hole	0.003385768402922813
472	DP__efficientnet_31	Interphase	4.5256748395137355e-07
473	DP__efficientnet_31	Large	0.0007057482719184494
474	DP__efficientnet_31	Metaphase	0.007360809738110901
475	DP__efficientnet_31	MetaphaseAlignment	0.038403766330244074
476	DP__efficientnet_31	OutOfFocus	0.015368623634812974
477	DP__efficientnet_31	Polylobed	0.04628239155725993
478	DP__efficientnet_31	Prometaphase	0.06270723716768076
479	DP__efficientnet_31	SmallIrregular	0.0016196188435381711
480	DP__efficientnet_32	ADCCM	0.014476910634685612
481	DP__efficientnet_32	Anaphase	0.0
482	DP__efficientnet_32	Apoptosis	0.11413826594437254
483	DP__efficientnet_32	Binuclear	0.0497049224116162
484	DP__efficientnet_32	Elongated	0.02100982952380115
485	DP__efficientnet_32	Grape	0.0
486	DP__efficientnet_32	Hole	0.019167305681603845
487	DP__efficientnet_32	Interphase	0.06676166590144962
488	DP__efficientnet_32	Large	0.0015121735794230953
489	DP__efficientnet_32	Metaphase	0.010107178568629957
490	DP__efficientnet_32	MetaphaseAlignment	0.0033988325519532367
491	DP__efficientnet_32	OutOfFocus	0.0
492	DP__efficientnet_32	Polylobed	0.028394805693642656
493	DP__efficientnet_32	Prometaphase	0.03632882349791385
494	DP__efficientnet_32	SmallIrregular	0.0
495	DP__efficientnet_33	ADCCM	0.042797645280027254
496	DP__efficientnet_33	Anaphase	0.09297314990168679
497	DP__efficientnet_33	Apoptosis	0.060958899917221504
498	DP__efficientnet_33	Binuclear	0.06308538566606166
499	DP__efficientnet_33	Elongated	0.013992766464865
500	DP__efficientnet_33	Grape	0.09884469578235013
501	DP__efficientnet_33	Hole	0.001259152859374872
502	DP__efficientnet_33	Interphase	0.0
503	DP__efficientnet_33	Large	0.022852372894013102
504	DP__efficientnet_33	Metaphase	0.030665861164029837
505	DP__efficientnet_33	MetaphaseAlignment	7.280819919386748e-05
506	DP__efficientnet_33	OutOfFocus	0.0
507	DP__efficientnet_33	Polylobed	0.1076465801397861
508	DP__efficientnet_33	Prometaphase	0.04539247293045632
509	DP__efficientnet_33	SmallIrregular	0.0
510	DP__efficientnet_34	ADCCM	0.012323880218524954
511	DP__efficientnet_34	Anaphase	0.04205908257373115
512	DP__efficientnet_34	Apoptosis	0.040105128345424124
513	DP__efficientnet_34	Binuclear	0.040873415496886514
514	DP__efficientnet_34	Elongated	0.0
515	DP__efficientnet_34	Grape	0.0
516	DP__efficientnet_34	Hole	0.002412123863037556
517	DP__efficientnet_34	Interphase	0.022786182103921207
518	DP__efficientnet_34	Large	0.0
