	Feature_Name	Phenotypic_Class	ML_coefficient
431	DP__efficientnet_28	OutOfFocus	0.008680879344185797
432	DP__efficientnet_28	Polylobed	-0.003353998888146411
433	DP__efficientnet_28	Prometaphase	0.01796251072627078
434	DP__efficientnet_28	SmallIrregular	-0.017157248124384936
435	DP__efficientnet_29	ADCCM	0.01158243096426959
436	DP__efficientnet_29	Anaphase	0.012809198079532146
437	DP__efficientnet_29	Apoptosis	-0.0006535944367212777
438	DP__efficientnet_29	Binuclear	-0.004192315772007406
439	DP__efficientnet_29	Elongated	0.0009923762456283203
440	DP__efficientnet_29	Grape	-0.0006617533453681996
441	DP__efficientnet_29	Hole	0.0008961871957128637
442	DP__efficientnet_29	Interphase	-0.016362620298347442
443	DP__efficientnet_29	Large	-0.00010820006856146453
444	DP__efficientnet_29	Metaphase	-0.0035439145272151283
445	DP__efficientnet_29	MetaphaseAlignment	-0.014798516692662302
446	DP__efficientnet_29	OutOfFocus	-0.001867380166146785
447	DP__efficientnet_29	Polylobed	0.02316590467370583
448	DP__efficientnet_29	Prometaphase	-0.018989208102480993
449	DP__efficientnet_29	SmallIrregular	0.011731406250660988
450	DP__efficientnet_30	ADCCM	0.0027392512380420403
451	DP__efficientnet_30	Anaphase	0.0149983278775203
452	DP__efficientnet_30	Apoptosis	0.002879613185717571
453	DP__efficientnet_30	Binuclear	-0.0009903740008423258
454	DP__efficientnet_30	Elongated	-0.008261311198746586
455	DP__efficientnet_30	Grape	-0.0103020092946779
456	DP__efficientnet_30	Hole	0.0026663850143333633
457	DP__efficientnet_30	Interphase	-0.035247004115979245
458	DP__efficientnet_30	Large	-0.008467594282478163
459	DP__efficientnet_30	Metaphase	0.00996430888188226
460	DP__efficientnet_30	MetaphaseAlignment	0.0008406344169516288
461	DP__efficientnet_30	OutOfFocus	0.018359181016000235
462	DP__efficientnet_30	Polylobed	0.0002061192007315103
463	DP__efficientnet_30	Prometaphase	0.006929596343910008
464	DP__efficientnet_30	SmallIrregular	0.0036848757176341416
