	Feature_Name	Phenotypic_Class	ML_coefficient
7899	DP__efficientnet_361	Metaphase	-0.019676073735951177
7900	DP__efficientnet_361	MetaphaseAlignment	0.005092848055726764
7901	DP__efficientnet_361	OutOfFocus	0.021981907334136876
7902	DP__efficientnet_361	Polylobed	-0.002097292200915248
7903	DP__efficientnet_361	Prometaphase	0.019819857686130975
7904	DP__efficientnet_361	SmallIrregular	-0.014073390562516474
7905	DP__efficientnet_362	ADCCM	0.0
7906	DP__efficientnet_362	Anaphase	0.0
7907	DP__efficientnet_362	Apoptosis	-0.051514081063985896
7908	DP__efficientnet_362	Binuclear	0.04284849812664877
7909	DP__efficientnet_362	Elongated	0.0
7910	DP__efficientnet_362	Grape	0.0
7911	DP__efficientnet_362	Hole	-0.060564806511397104
7912	DP__efficientnet_362	Interphase	-0.009919628465551103
7913	DP__efficientnet_362	Large	0.0
7914	DP__efficientnet_362	Metaphase	0.0
7915	DP__efficientnet_362	MetaphaseAlignment	-0.038971879145783005
7916	DP__efficientnet_362	OutOfFocus	0.03729315637989938
7917	DP__efficientnet_362	Polylobed	0.01059815920664517
7918	DP__efficientnet_362	Prometaphase	0.0
7919	DP__efficientnet_362	SmallIrregular	0.0
7920	DP__efficientnet_363	ADCCM	0.004838998859136455
7921	DP__efficientnet_363	Anaphase	0.0
7922	DP__efficientnet_363	Apoptosis	0.005774846665661394
7923	DP__efficientnet_363	Binuclear	-0.02736312334112577
7924	DP__efficientnet_363	Elongated	0.0
7925	DP__efficientnet_363	Grape	0.0
7926	DP__efficientnet_363	Hole	0.0
7927	DP__efficientnet_363	Interphase	0.0
7928	DP__efficientnet_363	Large	0.0
7929	DP__efficientnet_363	Metaphase	0.0
7930	DP__efficientnet_363	MetaphaseAlignment	-0.027123114750648568
7931	DP__efficientnet_363	OutOfFocus	0.0
7932	DP__efficientnet_363	Polylobed	0.0006094920233859099
7933	DP__efficientnet_363	Prometaphase	0.0
7934	DP__efficientnet_363	SmallIrregular	0.0
7935	DP__efficientnet_364	ADCCM	0.0
7936	DP__efficientnet_364	Anaphase	0.0
7937	DP__efficientnet_364	Apoptosis	0.11179801762261389
7938	DP__efficientnet_364	Binuclear	0.0
7939	DP__efficientnet_364	Elongated	0.0
7940	DP__efficientnet_364	Grape	0.0
7941	DP__efficientnet_364	Hole	0.0
7942	DP__efficientnet_364	Interphase	-0.007008549704316846
7943	DP__efficientnet_364	Large	0.01847502860574183
7944	DP__efficientnet_364	Metaphase	0.0
7945	DP__efficientnet_364	MetaphaseAlignment	0.0
7946	DP__efficientnet_364	OutOfFocus	0.011480693650098904
7947	DP__efficientnet_364	Polylobed	-0.057268846362821535
7948	DP__efficientnet_364	Prometaphase	-0.037565323455838864
7949	DP__efficientnet_364	SmallIrregular	-0.045433582182019205
7950	DP__efficientnet_365	ADCCM	0.0
7951	DP__efficientnet_365	Anaphase	0.0
7952	DP__efficientnet_365	Apoptosis	0.0020845555717451066
7953	DP__efficientnet_365	Binuclear	0.0
7954	DP__efficientnet_365	Elongated	-0.004898273994644817
7955	DP__efficientnet_365	Grape	0.0
7956	DP__efficientnet_365	Hole	0.038415407396788476
7957	DP__efficientnet_365	Interphase	0.0
7958	DP__efficientnet_365	Large	0.0
7959	DP__efficientnet_365	Metaphase	0.0
7960	DP__efficientnet_365	MetaphaseAlignment	0.0
7961	DP__efficientnet_365	OutOfFocus	0.0
7962	DP__efficientnet_365	Polylobed	0.11627971638696855
7963	DP__efficientnet_365	Prometaphase	0.0
7964	DP__efficientnet_365	SmallIrregular	0.04301303399247122
7965	DP__efficientnet_366	ADCCM	0.0
7966	DP__efficientnet_366	Anaphase	0.0
7967	DP__efficientnet_366	Apoptosis	0.0
7968	DP__efficientnet_366	Binuclear	0.0016799318101506802
7969	DP__efficientnet_366	Elongated	0.0
7970	DP__efficientnet_366	Grape	0.0
7971	DP__efficientnet_366	Hole	0.0
7972	DP__efficientnet_366	Interphase	2.3258330166886853e-08
7973	DP__efficientnet_366	Large	0.0
7974	DP__efficientnet_366	Metaphase	0.0
7975	DP__efficientnet_366	MetaphaseAlignment	0.0
7976	DP__efficientnet_366	OutOfFocus	-0.01821509503098271
7977	DP__efficientnet_366	Polylobed	0.0
7978	DP__efficientnet_366	Prometaphase	0.05613081196014845
7979	DP__efficientnet_366	SmallIrregular	0.0
7980	DP__efficientnet_367	ADCCM	0.0
7981	DP__efficientnet_367	Anaphase	0.0
7982	DP__efficientnet_367	Apoptosis	0.0
7983	DP__efficientnet_367	Binuclear	0.0
7984	DP__efficientnet_367	Elongated	0.0
7985	DP__efficientnet_367	Grape	0.0
7986	DP__efficientnet_367	Hole	0.0
7987	DP__efficientnet_367	Interphase	0.0
7988	DP__efficientnet_367	Large	0.0
7989	DP__efficientnet_367	Metaphase	0.0
7990	DP__efficientnet_367	MetaphaseAlignment	0.0
7991	DP__efficientnet_367	OutOfFocus	0.0
7992	DP__efficientnet_367	Polylobed	0.0
7993	DP__efficientnet_367	Prometaphase	0.0
7994	DP__efficientnet_367	SmallIrregular	0.0
7995	DP__efficientnet_368	ADCCM	0.0
7996	DP__efficientnet_368	Anaphase	0.0
7997	DP__efficientnet_368	Apoptosis	0.0
7998	DP__efficientnet_368	Binuclear	0.026751017841104445
7999	DP__efficientnet_368	Elongated	0.0
8000	DP__efficientnet_368	Grape	-0.0030122150498838873
8001	DP__efficientnet_368	Hole	0.0
8002	DP__efficientnet_368	Interphase	0.0
8003	DP__efficientnet_368	Large	0.0
8004	DP__efficientnet_368	Metaphase	0.0
8005	DP__efficientnet_368	MetaphaseAlignment	0.0
8006	DP__efficientnet_368	OutOfFocus	0.0
8007	DP__efficientnet_368	Polylobed	0.0
8008	DP__efficientnet_368	Prometaphase	0.0
8009	DP__efficientnet_368	SmallIrregular	0.0
8010	DP__efficientnet_369	ADCCM	0.0
8011	DP__efficientnet_369	Anaphase	0.0
8012	DP__efficientnet_369	Apoptosis	0.0
8013	DP__efficientnet_369	Binuclear	0.0
8014	DP__efficientnet_369	Elongated	0.0
8015	DP__efficientnet_369	Grape	0.0
8016	DP__efficientnet_369	Hole	0.0
8017	DP__efficientnet_369	Interphase	0.039199630775894216
8018	DP__efficientnet_369	Large	0.0
8019	DP__efficientnet_369	Metaphase	0.0
8020	DP__efficientnet_369	MetaphaseAlignment	0.0
8021	DP__efficientnet_369	OutOfFocus	0.0
8022	DP__efficientnet_369	Polylobed	0.0
8023	DP__efficientnet_369	Prometaphase	0.0
8024	DP__efficientnet_369	SmallIrregular	-0.003966259241648705
8025	DP__efficientnet_370	ADCCM	0.0
8026	DP__efficientnet_370	Anaphase	0.12609344781775245
8027	DP__efficientnet_370	Apoptosis	-0.024710857508379844
8028	DP__efficientnet_370	Binuclear	0.0
8029	DP__efficientnet_370	Elongated	0.0
8030	DP__efficientnet_370	Grape	0.0
8031	DP__efficientnet_370	Hole	0.0
8032	DP__efficientnet_370	Interphase	0.028650579316321746
8033	DP__efficientnet_370	Large	0.0
8034	DP__efficientnet_370	Metaphase	0.0
8035	DP__efficientnet_370	MetaphaseAlignment	0.0
8036	DP__efficientnet_370	OutOfFocus	0.0
8037	DP__efficientnet_370	Polylobed	0.1203727668433801
8038	DP__efficientnet_370	Prometaphase	0.0
8039	DP__efficientnet_370	SmallIrregular	-0.051147561393563634
8040	DP__efficientnet_371	ADCCM	0.0
8041	DP__efficientnet_371	Anaphase	0.0
8042	DP__efficientnet_371	Apoptosis	0.0
8043	DP__efficientnet_371	Binuclear	0.0
8044	DP__efficientnet_371	Elongated	0.0
8045	DP__efficientnet_371	Grape	0.0
8046	DP__efficientnet_371	Hole	0.0
8047	DP__efficientnet_371	Interphase	0.0
8048	DP__efficientnet_371	Large	0.0
8049	DP__efficientnet_371	Metaphase	0.0
8050	DP__efficientnet_371	MetaphaseAlignment	0.0
8051	DP__efficientnet_371	OutOfFocus	0.0
8052	DP__efficientnet_371	Polylobed	0.0
8053	DP__efficientnet_371	Prometaphase	0.0
8054	DP__efficientnet_371	SmallIrregular	0.0
8055	DP__efficientnet_372	ADCCM	0.0
8056	DP__efficientnet_372	Anaphase	0.0
8057	DP__efficientnet_372	Apoptosis	0.0
8058	DP__efficientnet_372	Binuclear	0.0
8059	DP__efficientnet_372	Elongated	-0.059948713975733536
8060	DP__efficientnet_372	Grape	0.0
8061	DP__efficientnet_372	Hole	0.0
8062	DP__efficientnet_372	Interphase	0.0034685303020007877
8063	DP__efficientnet_372	Large	0.0
8064	DP__efficientnet_372	Metaphase	0.03122970444448946
8065	DP__efficientnet_372	MetaphaseAlignment	-0.07727543348462297
8066	DP__efficientnet_372	OutOfFocus	0.0
8067	DP__efficientnet_372	Polylobed	0.0
8068	DP__efficientnet_372	Prometaphase	0.0
8069	DP__efficientnet_372	SmallIrregular	-0.09179139801149654
8070	DP__efficientnet_373	ADCCM	0.0
8071	DP__efficientnet_373	Anaphase	0.0
8072	DP__efficientnet_373	Apoptosis	-0.006728574804750445
8073	DP__efficientnet_373	Binuclear	0.0
8074	DP__efficientnet_373	Elongated	0.0
8075	DP__efficientnet_373	Grape	0.0
8076	DP__efficientnet_373	Hole	0.0
8077	DP__efficientnet_373	Interphase	-0.12843506994793222
8078	DP__efficientnet_373	Large	0.0
8079	DP__efficientnet_373	Metaphase	0.0
8080	DP__efficientnet_373	MetaphaseAlignment	0.0
8081	DP__efficientnet_373	OutOfFocus	0.0
8082	DP__efficientnet_373	Polylobed	0.09241990628404563
8083	DP__efficientnet_373	Prometaphase	0.07351003473349536
8084	DP__efficientnet_373	SmallIrregular	0.0
8085	DP__efficientnet_374	ADCCM	0.07520904294830019
8086	DP__efficientnet_374	Anaphase	0.0
8087	DP__efficientnet_374	Apoptosis	-0.028909451093037362
8088	DP__efficientnet_374	Binuclear	0.0
8089	DP__efficientnet_374	Elongated	0.0
8090	DP__efficientnet_374	Grape	-0.09584358287613182
8091	DP__efficientnet_374	Hole	0.0
8092	DP__efficientnet_374	Interphase	0.0
8093	DP__efficientnet_374	Large	0.0
8094	DP__efficientnet_374	Metaphase	0.0001516946919329971
8095	DP__efficientnet_374	MetaphaseAlignment	0.0
8096	DP__efficientnet_374	OutOfFocus	0.0
8097	DP__efficientnet_374	Polylobed	0.0
8098	DP__efficientnet_374	Prometaphase	0.01574838481796597
8099	DP__efficientnet_374	SmallIrregular	0.12066882938213991
8100	DP__efficientnet_375	ADCCM	0.0
8101	DP__efficientnet_375	Anaphase	0.0
8102	DP__efficientnet_375	Apoptosis	0.0
8103	DP__efficientnet_375	Binuclear	0.0
8104	DP__efficientnet_375	Elongated	0.0754854107199724
8105	DP__efficientnet_375	Grape	0.0
8106	DP__efficientnet_375	Hole	0.0
8107	DP__efficientnet_375	Interphase	0.0
8108	DP__efficientnet_375	Large	0.0
8109	DP__efficientnet_375	Metaphase	0.0
8110	DP__efficientnet_375	MetaphaseAlignment	0.10763107568213871
8111	DP__efficientnet_375	OutOfFocus	0.0
8112	DP__efficientnet_375	Polylobed	0.0
8113	DP__efficientnet_375	Prometaphase	0.1103317011394808
8114	DP__efficientnet_375	SmallIrregular	0.0
8115	DP__efficientnet_376	ADCCM	0.0
8116	DP__efficientnet_376	Anaphase	0.0
8117	DP__efficientnet_376	Apoptosis	0.0
8118	DP__efficientnet_376	Binuclear	0.04549840595748855
8119	DP__efficientnet_376	Elongated	0.0
8120	DP__efficientnet_376	Grape	0.0
8121	DP__efficientnet_376	Hole	0.0
8122	DP__efficientnet_376	Interphase	0.0
8123	DP__efficientnet_376	Large	0.0
8124	DP__efficientnet_376	Metaphase	0.0
8125	DP__efficientnet_376	MetaphaseAlignment	0.06064005080087291
8126	DP__efficientnet_376	OutOfFocus	0.0
8127	DP__efficientnet_376	Polylobed	-0.03447193857265476
8128	DP__efficientnet_376	Prometaphase	0.047099826397213815
8129	DP__efficientnet_376	SmallIrregular	0.035378130574477466
8130	DP__efficientnet_377	ADCCM	0.0
8131	DP__efficientnet_377	Anaphase	-0.0009891739347306638
8132	DP__efficientnet_377	Apoptosis	0.0
8133	DP__efficientnet_377	Binuclear	0.023692100054612905
8134	DP__efficientnet_377	Elongated	0.0
8135	DP__efficientnet_377	Grape	0.06723112745004321
8136	DP__efficientnet_377	Hole	-0.010913666630135363
8137	DP__efficientnet_377	Interphase	-0.02693352627000623
8138	DP__efficientnet_377	Large	0.0
8139	DP__efficientnet_377	Metaphase	0.0
8140	DP__efficientnet_377	MetaphaseAlignment	0.0
8141	DP__efficientnet_377	OutOfFocus	0.0
8142	DP__efficientnet_377	Polylobed	0.04807719542473398
8143	DP__efficientnet_377	Prometaphase	0.0
8144	DP__efficientnet_377	SmallIrregular	0.0
8145	DP__efficientnet_378	ADCCM	0.0
8146	DP__efficientnet_378	Anaphase	0.0
8147	DP__efficientnet_378	Apoptosis	0.09579433891654628
8148	DP__efficientnet_378	Binuclear	0.0
8149	DP__efficientnet_378	Elongated	-0.03403485872500571
8150	DP__efficientnet_378	Grape	-0.01219309279529305
8151	DP__efficientnet_378	Hole	0.0
8152	DP__efficientnet_378	Interphase	0.07807285805375229
8153	DP__efficientnet_378	Large	0.0
8154	DP__efficientnet_378	Metaphase	0.0
8155	DP__efficientnet_378	MetaphaseAlignment	0.0
8156	DP__efficientnet_378	OutOfFocus	0.0
8157	DP__efficientnet_378	Polylobed	0.0
8158	DP__efficientnet_378	Prometaphase	0.0
8159	DP__efficientnet_378	SmallIrregular	-0.016384570745105756
8160	DP__efficientnet_379	ADCCM	0.0
8161	DP__efficientnet_379	Anaphase	0.0
8162	DP__efficientnet_379	Apoptosis	0.0
8163	DP__efficientnet_379	Binuclear	0.0
8164	DP__efficientnet_379	Elongated	0.0
8165	DP__efficientnet_379	Grape	-0.11776849490313078
8166	DP__efficientnet_379	Hole	0.0
8167	DP__efficientnet_379	Interphase	0.0
8168	DP__efficientnet_379	Large	0.0
8169	DP__efficientnet_379	Metaphase	0.0
8170	DP__efficientnet_379	MetaphaseAlignment	-0.0813854296639225
8171	DP__efficientnet_379	OutOfFocus	0.0
8172	DP__efficientnet_379	Polylobed	0.0
8173	DP__efficientnet_379	Prometaphase	0.04037401300835152
8174	DP__efficientnet_379	SmallIrregular	0.0
8175	DP__efficientnet_380	ADCCM	0.0
8176	DP__efficientnet_380	Anaphase	-0.03733167666244872
8177	DP__efficientnet_380	Apoptosis	0.0
8178	DP__efficientnet_380	Binuclear	0.0
8179	DP__efficientnet_380	Elongated	-0.009362454433297309
8180	DP__efficientnet_380	Grape	0.0
8181	DP__efficientnet_380	Hole	0.0
8182	DP__efficientnet_380	Interphase	0.0
8183	DP__efficientnet_380	Large	0.0
8184	DP__efficientnet_380	Metaphase	0.0
8185	DP__efficientnet_380	MetaphaseAlignment	0.07446333348846368
8186	DP__efficientnet_380	OutOfFocus	0.0
8187	DP__efficientnet_380	Polylobed	0.002699456688469961
8188	DP__efficientnet_380	Prometaphase	-0.0005506107237585688
8189	DP__efficientnet_380	SmallIrregular	0.0
8190	DP__efficientnet_381	ADCCM	0.0
8191	DP__efficientnet_381	Anaphase	0.0
8192	DP__efficientnet_381	Apoptosis	0.0
8193	DP__efficientnet_381	Binuclear	0.0
8194	DP__efficientnet_381	Elongated	0.0
8195	DP__efficientnet_381	Grape	0.0
8196	DP__efficientnet_381	Hole	0.0
8197	DP__efficientnet_381	Interphase	0.0
8198	DP__efficientnet_381	Large	0.0
8199	DP__efficientnet_381	Metaphase	0.0
8200	DP__efficientnet_381	MetaphaseAlignment	0.0
8201	DP__efficientnet_381	OutOfFocus	0.0
8202	DP__efficientnet_381	Polylobed	0.0
8203	DP__efficientnet_381	Prometaphase	0.0
8204	DP__efficientnet_381	SmallIrregular	0.001127581432339013
8205	DP__efficientnet_382	ADCCM	0.0901332700525183
8206	DP__efficientnet_382	Anaphase	-0.15761811181754223
8207	DP__efficientnet_382	Apoptosis	0.0
8208	DP__efficientnet_382	Binuclear	0.0
8209	DP__efficientnet_382	Elongated	0.0
8210	DP__efficientnet_382	Grape	0.07630869918203287
8211	DP__efficientnet_382	Hole	0.0
8212	DP__efficientnet_382	Interphase	0.0
8213	DP__efficientnet_382	Large	0.0
8214	DP__efficientnet_382	Metaphase	0.0
8215	DP__efficientnet_382	MetaphaseAlignment	-0.004975803989822322
8216	DP__efficientnet_382	OutOfFocus	-0.0439438689045324
8217	DP__efficientnet_382	Polylobed	0.06676521451909057
8218	DP__efficientnet_382	Prometaphase	0.0
8219	DP__efficientnet_382	SmallIrregular	0.0
8220	DP__efficientnet_383	ADCCM	0.0
8221	DP__efficientnet_383	Anaphase	0.0
8222	DP__efficientnet_383	Apoptosis	0.0
8223	DP__efficientnet_383	Binuclear	0.07433197369056053
8224	DP__efficientnet_383	Elongated	-0.043438059047465886
8225	DP__efficientnet_383	Grape	0.0
8226	DP__efficientnet_383	Hole	0.0
8227	DP__efficientnet_383	Interphase	0.0
8228	DP__efficientnet_383	Large	0.0
8229	DP__efficientnet_383	Metaphase	0.0
8230	DP__efficientnet_383	MetaphaseAlignment	0.0
8231	DP__efficientnet_383	OutOfFocus	0.0
8232	DP__efficientnet_383	Polylobed	-0.014367138398512778
8233	DP__efficientnet_383	Prometaphase	0.046406699504622284
8234	DP__efficientnet_383	SmallIrregular	0.0
8235	DP__efficientnet_384	ADCCM	0.024810926699075305
8236	DP__efficientnet_384	Anaphase	-0.006051623315455446
8237	DP__efficientnet_384	Apoptosis	0.0355870827334296
8238	DP__efficientnet_384	Binuclear	0.0
8239	DP__efficientnet_384	Elongated	0.0
8240	DP__efficientnet_384	Grape	0.0
8241	DP__efficientnet_384	Hole	0.0
8242	DP__efficientnet_384	Interphase	0.0
8243	DP__efficientnet_384	Large	0.0
8244	DP__efficientnet_384	Metaphase	0.0
8245	DP__efficientnet_384	MetaphaseAlignment	0.0
8246	DP__efficientnet_384	OutOfFocus	0.0
8247	DP__efficientnet_384	Polylobed	-0.022622656031256225
8248	DP__efficientnet_384	Prometaphase	0.0
8249	DP__efficientnet_384	SmallIrregular	0.0
8250	DP__efficientnet_385	ADCCM	0.0
8251	DP__efficientnet_385	Anaphase	0.0
8252	DP__efficientnet_385	Apoptosis	0.0
8253	DP__efficientnet_385	Binuclear	-0.04627190360456268
8254	DP__efficientnet_385	Elongated	0.0
8255	DP__efficientnet_385	Grape	0.0
8256	DP__efficientnet_385	Hole	0.0
8257	DP__efficientnet_385	Interphase	0.0
8258	DP__efficientnet_385	Large	0.0
8259	DP__efficientnet_385	Metaphase	0.04042838196162719
8260	DP__efficientnet_385	MetaphaseAlignment	0.002971072363163976
8261	DP__efficientnet_385	OutOfFocus	0.039445988433296005
8262	DP__efficientnet_385	Polylobed	0.0
8263	DP__efficientnet_385	Prometaphase	0.0
8264	DP__efficientnet_385	SmallIrregular	-0.02792287986367415
8265	DP__efficientnet_386	ADCCM	-0.04469983557611476
8266	DP__efficientnet_386	Anaphase	0.0
8267	DP__efficientnet_386	Apoptosis	-0.04820120580759138
8268	DP__efficientnet_386	Binuclear	0.0
8269	DP__efficientnet_386	Elongated	0.0
8270	DP__efficientnet_386	Grape	0.0
8271	DP__efficientnet_386	Hole	0.07047320771793902
8272	DP__efficientnet_386	Interphase	0.0
8273	DP__efficientnet_386	Large	0.0
8274	DP__efficientnet_386	Metaphase	0.0
8275	DP__efficientnet_386	MetaphaseAlignment	0.0
8276	DP__efficientnet_386	OutOfFocus	0.0
8277	DP__efficientnet_386	Polylobed	0.0008772028460162354
8278	DP__efficientnet_386	Prometaphase	0.0
8279	DP__efficientnet_386	SmallIrregular	-0.0692083271891811
8280	DP__efficientnet_387	ADCCM	-0.015914292988577966
8281	DP__efficientnet_387	Anaphase	0.0
8282	DP__efficientnet_387	Apoptosis	0.029103350750518953
8283	DP__efficientnet_387	Binuclear	-0.0635386296827516
8284	DP__efficientnet_387	Elongated	0.0
8285	DP__efficientnet_387	Grape	0.0
8286	DP__efficientnet_387	Hole	0.03560278020659875
8287	DP__efficientnet_387	Interphase	0.08695451776817337
8288	DP__efficientnet_387	Large	0.0
8289	DP__efficientnet_387	Metaphase	-0.0061990950573588355
8290	DP__efficientnet_387	MetaphaseAlignment	0.0
8291	DP__efficientnet_387	OutOfFocus	0.0
8292	DP__efficientnet_387	Polylobed	-0.0728395236242019
8293	DP__efficientnet_387	Prometaphase	0.0033781330429472852
8294	DP__efficientnet_387	SmallIrregular	0.0
8295	DP__efficientnet_388	ADCCM	0.0
8296	DP__efficientnet_388	Anaphase	0.00810578329384724
8297	DP__efficientnet_388	Apoptosis	0.03072933306080637
8298	DP__efficientnet_388	Binuclear	-0.06716712745350928
8299	DP__efficientnet_388	Elongated	0.0
8300	DP__efficientnet_388	Grape	0.0
8301	DP__efficientnet_388	Hole	0.0
8302	DP__efficientnet_388	Interphase	0.0
8303	DP__efficientnet_388	Large	0.0
8304	DP__efficientnet_388	Metaphase	0.0
8305	DP__efficientnet_388	MetaphaseAlignment	0.0
8306	DP__efficientnet_388	OutOfFocus	0.0
8307	DP__efficientnet_388	Polylobed	0.0
8308	DP__efficientnet_388	Prometaphase	-0.04465105565805336
8309	DP__efficientnet_388	SmallIrregular	-0.0228201040862058
8310	DP__efficientnet_389	ADCCM	0.0
8311	DP__efficientnet_389	Anaphase	0.0
8312	DP__efficientnet_389	Apoptosis	-0.022069207946814304
8313	DP__efficientnet_389	Binuclear	0.0
8314	DP__efficientnet_389	Elongated	0.07218510924661961
8315	DP__efficientnet_389	Grape	0.0
8316	DP__efficientnet_389	Hole	-0.06350612731505825
8317	DP__efficientnet_389	Interphase	0.0
8318	DP__efficientnet_389	Large	0.0
8319	DP__efficientnet_389	Metaphase	0.0
8320	DP__efficientnet_389	MetaphaseAlignment	0.0
8321	DP__efficientnet_389	OutOfFocus	0.05912794314022648
8322	DP__efficientnet_389	Polylobed	0.0
8323	DP__efficientnet_389	Prometaphase	0.0
8324	DP__efficientnet_389	SmallIrregular	0.0
8325	DP__efficientnet_390	ADCCM	0.0
8326	DP__efficientnet_390	Anaphase	0.0
8327	DP__efficientnet_390	Apoptosis	0.0
8328	DP__efficientnet_390	Binuclear	0.0
8329	DP__efficientnet_390	Elongated	0.0
8330	DP__efficientnet_390	Grape	0.0
8331	DP__efficientnet_390	Hole	0.0
8332	DP__efficientnet_390	Interphase	0.0
8333	DP__efficientnet_390	Large	0.0
8334	DP__efficientnet_390	Metaphase	0.0
8335	DP__efficientnet_390	MetaphaseAlignment	0.0
8336	DP__efficientnet_390	OutOfFocus	0.0
8337	DP__efficientnet_390	Polylobed	0.0
8338	DP__efficientnet_390	Prometaphase	0.0
8339	DP__efficientnet_390	SmallIrregular	0.0
8340	DP__efficientnet_391	ADCCM	0.0
8341	DP__efficientnet_391	Anaphase	0.0
8342	DP__efficientnet_391	Apoptosis	0.013205639129720313
8343	DP__efficientnet_391	Binuclear	0.08548393633058006
8344	DP__efficientnet_391	Elongated	0.04084136686832702
8345	DP__efficientnet_391	Grape	-0.013932963272631129
8346	DP__efficientnet_391	Hole	0.015832173304474527
8347	DP__efficientnet_391	Interphase	-0.01473105929135365
8348	DP__efficientnet_391	Large	-0.04954882366320715
8349	DP__efficientnet_391	Metaphase	0.0
8350	DP__efficientnet_391	MetaphaseAlignment	0.0
8351	DP__efficientnet_391	OutOfFocus	-0.011043194119685074
8352	DP__efficientnet_391	Polylobed	0.0
8353	DP__efficientnet_391	Prometaphase	0.027436725749457817
8354	DP__efficientnet_391	SmallIrregular	0.0
8355	DP__efficientnet_392	ADCCM	0.0
8356	DP__efficientnet_392	Anaphase	0.0
8357	DP__efficientnet_392	Apoptosis	0.0
8358	DP__efficientnet_392	Binuclear	0.0
8359	DP__efficientnet_392	Elongated	0.0
8360	DP__efficientnet_392	Grape	-0.0034063839356008913
8361	DP__efficientnet_392	Hole	0.0512034004216703
8362	DP__efficientnet_392	Interphase	0.0
8363	DP__efficientnet_392	Large	0.0
8364	DP__efficientnet_392	Metaphase	0.0
8365	DP__efficientnet_392	MetaphaseAlignment	0.0
8366	DP__efficientnet_392	OutOfFocus	0.010173226729072105
8367	DP__efficientnet_392	Polylobed	0.0
8368	DP__efficientnet_392	Prometaphase	0.0
8369	DP__efficientnet_392	SmallIrregular	0.0
8370	DP__efficientnet_393	ADCCM	-0.0714048871489968
8371	DP__efficientnet_393	Anaphase	0.0
8372	DP__efficientnet_393	Apoptosis	0.00038260509750676254
8373	DP__efficientnet_393	Binuclear	0.028769808067546785
8374	DP__efficientnet_393	Elongated	0.0
8375	DP__efficientnet_393	Grape	0.037530927892263206
8376	DP__efficientnet_393	Hole	0.0
8377	DP__efficientnet_393	Interphase	0.0
8378	DP__efficientnet_393	Large	0.0
8379	DP__efficientnet_393	Metaphase	-0.018015596125431292
8380	DP__efficientnet_393	MetaphaseAlignment	0.0
8381	DP__efficientnet_393	OutOfFocus	0.020816452077351978
8382	DP__efficientnet_393	Polylobed	-0.02004038350856743
8383	DP__efficientnet_393	Prometaphase	0.0
8384	DP__efficientnet_393	SmallIrregular	0.0
8385	DP__efficientnet_394	ADCCM	0.0
8386	DP__efficientnet_394	Anaphase	0.0
8387	DP__efficientnet_394	Apoptosis	-0.08819515706572201
8388	DP__efficientnet_394	Binuclear	0.0
8389	DP__efficientnet_394	Elongated	0.0
8390	DP__efficientnet_394	Grape	-0.017251035179994788
8391	DP__efficientnet_394	Hole	0.06943321396564268
8392	DP__efficientnet_394	Interphase	0.057596016672808135
8393	DP__efficientnet_394	Large	0.0
8394	DP__efficientnet_394	Metaphase	0.0
8395	DP__efficientnet_394	MetaphaseAlignment	0.0
8396	DP__efficientnet_394	OutOfFocus	0.0
8397	DP__efficientnet_394	Polylobed	0.0
8398	DP__efficientnet_394	Prometaphase	-0.05675113907392235
8399	DP__efficientnet_394	SmallIrregular	0.0
8400	DP__efficientnet_395	ADCCM	0.0
8401	DP__efficientnet_395	Anaphase	0.0
8402	DP__efficientnet_395	Apoptosis	0.06057488107583396
8403	DP__efficientnet_395	Binuclear	0.0
8404	DP__efficientnet_395	Elongated	0.0
8405	DP__efficientnet_395	Grape	0.05032148414565009
8406	DP__efficientnet_395	Hole	0.0
8407	DP__efficientnet_395	Interphase	0.011339463534252175
8408	DP__efficientnet_395	Large	-0.041465261524905074
8409	DP__efficientnet_395	Metaphase	0.0
8410	DP__efficientnet_395	MetaphaseAlignment	-0.018595387110750924
8411	DP__efficientnet_395	OutOfFocus	-0.08397410913593882
8412	DP__efficientnet_395	Polylobed	0.0
8413	DP__efficientnet_395	Prometaphase	0.08971862968829938
8414	DP__efficientnet_395	SmallIrregular	0.0
8415	DP__efficientnet_396	ADCCM	0.0
8416	DP__efficientnet_396	Anaphase	0.0
8417	DP__efficientnet_396	Apoptosis	0.0
8418	DP__efficientnet_396	Binuclear	0.0
8419	DP__efficientnet_396	Elongated	-0.05043735989984163
8420	DP__efficientnet_396	Grape	0.0
8421	DP__efficientnet_396	Hole	0.0
8422	DP__efficientnet_396	Interphase	0.0608860249087085
8423	DP__efficientnet_396	Large	-0.03586786748066224
8424	DP__efficientnet_396	Metaphase	0.0
8425	DP__efficientnet_396	MetaphaseAlignment	0.0
8426	DP__efficientnet_396	OutOfFocus	0.03567754000843733
8427	DP__efficientnet_396	Polylobed	0.0
8428	DP__efficientnet_396	Prometaphase	-0.04979364764337947
8429	DP__efficientnet_396	SmallIrregular	0.0
8430	DP__efficientnet_397	ADCCM	0.0
8431	DP__efficientnet_397	Anaphase	0.0
8432	DP__efficientnet_397	Apoptosis	0.0
8433	DP__efficientnet_397	Binuclear	0.0
8434	DP__efficientnet_397	Elongated	0.0
8435	DP__efficientnet_397	Grape	0.0
8436	DP__efficientnet_397	Hole	-0.06410469034210527
8437	DP__efficientnet_397	Interphase	0.08473053042481127
8438	DP__efficientnet_397	Large	0.0
