UMAP1	UMAP2	UMAP3	Mitocheck_Phenotypic_Class
6.2248316	7.80413	3.1900048	Interphase
8.326207	6.289879	2.385374	Apoptosis
6.9188833	6.905336	2.1316302	Interphase
5.2987328	9.612377	2.373095	Binuclear
5.5590324	9.795374	2.3312573	Binuclear
5.1139817	7.033106	2.8740869	Binuclear
5.4300427	6.337538	3.0787046	Binuclear
3.5598676	9.694363	2.9605145	Interphase
6.5316763	6.510331	2.4650667	Interphase
7.08195	7.9287415	3.0142133	Apoptosis
6.1131587	8.080222	3.0312579	Interphase
5.457888	9.389515	2.3748088	Interphase
4.1745887	9.5611	2.5173643	Interphase
5.453932	7.2391496	5.3341804	Polylobed
4.1921463	8.452436	2.5829456	Interphase
4.7423487	6.6172857	5.4441423	Polylobed
4.755116	6.590435	5.446656	Polylobed
4.3185544	8.0063305	2.4009697	Interphase
3.7864506	9.37105	2.8435318	Interphase
4.707562	6.580265	5.4610076	Polylobed
8.044771	6.2733684	2.7857685	Apoptosis
4.7107306	6.588436	5.439997	Polylobed
7.4735475	6.861818	2.9891055	Apoptosis
4.194338	9.572986	2.5548651	Interphase
3.8222265	7.390728	2.5914097	Interphase
4.891716	9.657802	2.3727646	Interphase
7.1083436	6.8405766	3.146647	Apoptosis
4.86252	7.9001794	2.3919885	Interphase
4.812466	7.679702	2.4049869	Interphase
4.94956	7.4336314	2.5787086	Binuclear
4.7726755	7.31216	2.6942325	Binuclear
5.8686376	6.3116183	2.5896835	Binuclear
5.763752	6.272419	2.5455186	Binuclear
3.9835708	9.33538	2.499314	Interphase
4.0969634	8.822995	2.3649857	Interphase
4.0333023	9.305741	2.4965558	Interphase
4.675245	8.954568	2.5400085	Interphase
4.0096154	9.512718	2.5429263	Interphase
4.0945396	9.545621	2.5234966	Interphase
1.9957837	5.176407	2.761082	Polylobed
1.9656916	5.164729	2.7424617	Polylobed
1.9764671	5.1612406	2.747368	Polylobed
1.9995196	5.1580467	2.7617702	Polylobed
1.9673554	5.184831	2.7360265	Polylobed
7.1945395	5.9888496	3.308569	Apoptosis
7.1296635	6.0824513	3.2613266	Apoptosis
3.7968981	8.425771	3.2611756	Polylobed
3.8301706	8.490591	3.284583	Polylobed
3.8621643	8.51544	3.2691543	Polylobed
4.793227	6.471893	3.9432106	Apoptosis
3.851686	8.3656	3.2392833	Polylobed
5.056836	6.531406	3.491518	Polylobed
5.2905397	6.570443	3.3292272	Polylobed
5.302167	6.5919003	3.3300905	Polylobed
8.019638	6.2535205	3.663647	Apoptosis
5.4122567	6.555252	3.164715	Polylobed
8.354671	6.2141695	2.1776624	Apoptosis
3.841832	6.3316917	3.078892	Polylobed
4.2288046	5.3594546	3.410932	Polylobed
7.9686136	6.015349	3.690465	Apoptosis
5.696325	5.97931	3.926484	Polylobed
3.9241395	9.098977	3.801181	Polylobed
8.093908	5.9343767	3.4860716	Apoptosis
4.037626	9.147681	3.7279675	Polylobed
4.0850124	9.033269	3.873335	Polylobed
4.5796504	8.940097	3.8641362	Polylobed
4.742884	8.908122	3.8667057	Polylobed
7.411003	6.252076	2.7874312	Artefact
5.613206	8.5819435	3.7869456	Apoptosis
8.665239	5.914174	2.31848	Apoptosis
5.717043	5.6282973	2.8864138	Apoptosis
5.706693	5.6015816	2.9143317	Apoptosis
5.759798	5.591223	2.9123273	Apoptosis
5.6808968	5.6268177	2.9286327	Apoptosis
8.612199	6.004225	2.4686024	Apoptosis
6.893943	6.4518113	3.3640547	Apoptosis
6.804145	6.4655213	3.3238347	Apoptosis
7.7555213	6.4366455	3.1792047	Apoptosis
5.366945	6.37368	3.9498732	Polylobed
3.6929512	7.167558	4.137546	Polylobed
3.7410698	7.0250735	4.184476	Polylobed
2.9203234	4.2169046	5.804324	Polylobed
2.8847237	4.179021	5.8410907	Polylobed
2.917918	4.2153664	5.804661	Polylobed
2.9163043	4.2089567	5.8067594	Polylobed
2.909475	4.2133374	5.8112297	Polylobed
2.9225972	4.224478	5.7971625	Polylobed
6.2372503	6.325118	3.4151814	Metaphase
6.2567835	6.418186	3.4022892	Metaphase
7.433887	5.7555842	3.1444292	Polylobed
6.2809443	6.245084	3.9024477	Polylobed
2.9793568	8.385214	3.6879187	Polylobed
2.891858	8.545456	3.5755625	Polylobed
2.8824816	8.862301	3.4963603	Polylobed
2.902654	8.911748	3.484931	Polylobed
2.5196283	4.8332353	3.2757921	Polylobed
2.543422	4.856441	3.2641058	Polylobed
2.5551162	4.857089	3.2881587	Polylobed
2.9533925	7.4395037	2.9672818	Polylobed
2.977852	7.3816266	2.955965	Polylobed
5.60386	5.6553807	2.7945845	Polylobed
5.579622	5.629743	2.8269358	Polylobed
3.7205243	8.25543	3.2692266	Polylobed
3.566471	7.6960087	3.2106643	Polylobed
3.6838095	7.6141596	3.272617	Polylobed
2.334484	6.034408	3.0940764	Polylobed
2.329491	6.024099	3.073514	Polylobed
2.416651	6.091035	3.1218104	Polylobed
2.3334804	5.0797668	2.9584472	Polylobed
2.295373	5.052704	2.9338095	Polylobed
2.349753	5.1012588	2.9597313	Polylobed
2.3096604	5.0912623	2.9323351	Polylobed
2.3318655	5.1103024	2.9561331	Polylobed
2.341336	5.0775704	2.9567854	Polylobed
7.4339633	5.968571	3.1549535	Apoptosis
5.2532206	5.5872936	3.0284817	Artefact
3.6120324	8.170487	3.28113	Binuclear
3.4660435	8.3176565	3.2490427	Binuclear
3.4734132	8.306978	3.2936447	Binuclear
3.9847467	7.4698915	3.5594463	Interphase
5.604833	7.8749456	3.665448	Artefact
7.1854568	6.029024	3.2704473	Apoptosis
4.2909126	5.284393	3.410986	Polylobed
7.1444364	5.8356886	3.3585892	Apoptosis
5.512077	6.03547	3.9326003	Polylobed
5.5146546	6.008379	4.049367	Polylobed
7.367406	5.820867	3.2901535	Apoptosis
7.2576737	6.3418727	2.7907956	Artefact
7.3329043	6.385402	2.8041782	Artefact
2.3339665	4.9007964	3.0669823	Polylobed
2.3702154	4.9265094	3.0975606	Polylobed
2.3770666	4.922965	3.1327374	Polylobed
2.3721805	4.935096	3.0910695	Polylobed
7.1429067	6.6388903	3.2095752	Apoptosis
5.772609	6.4778624	4.815234	Polylobed
5.7111616	6.3888397	5.0995274	Polylobed
5.7678127	6.446353	4.873142	Polylobed
3.829771	5.9797463	5.4213924	Polylobed
4.01132	6.262558	3.8644164	Polylobed
4.3248096	5.259427	3.488413	Polylobed
4.3031716	5.2534	3.5076373	Polylobed
4.316707	5.2455025	3.5054271	Polylobed
8.643096	5.724958	3.2351847	Apoptosis
2.2930365	5.052376	2.926468	Polylobed
2.298388	5.059951	2.925592	Polylobed
2.3030078	5.0508676	2.936298	Polylobed
2.2907653	5.045435	2.9352653	Polylobed
2.2931173	5.053715	2.9275959	Polylobed
6.892036	6.627761	3.282409	Apoptosis
3.1023376	5.838984	3.2049544	Polylobed
7.457137	5.888899	3.2801354	Apoptosis
3.1835017	5.796703	3.3428266	Polylobed
3.2044463	5.8164806	3.279408	Polylobed
7.199162	5.8836465	3.4692435	Apoptosis
5.6992455	5.623486	2.9825196	Apoptosis
7.989104	5.9373555	3.423216	Apoptosis
6.2146053	7.460569	3.361235	Artefact
2.4400892	4.809594	3.2301242	Polylobed
2.4405265	4.8214607	3.2116942	Polylobed
2.4452107	4.805659	3.219606	Polylobed
2.443208	4.814034	3.2169693	Polylobed
5.6774735	6.465456	5.0092764	Artefact
5.672031	6.4867067	5.044231	Artefact
5.663789	6.4175425	5.0683475	Artefact
5.8032107	6.38028	4.987991	Artefact
3.0292196	5.1605735	3.1510494	Polylobed
3.0230353	5.1618233	3.1560416	Polylobed
3.02378	5.1603823	3.1570225	Polylobed
2.8801277	6.9722037	3.393387	Polylobed
2.9945517	5.145586	3.1391077	Polylobed
2.9119482	6.9997787	3.3417275	Polylobed
2.809132	6.8948803	3.3552144	Polylobed
2.8778248	7.0393558	3.3318286	Polylobed
2.9090672	6.9818864	3.3471153	Polylobed
2.9710128	4.290069	5.766501	Polylobed
2.9528956	4.2739577	5.772505	Polylobed
2.9492805	4.268588	5.777654	Polylobed
2.9483197	4.311129	5.735777	Polylobed
2.954532	4.2773166	5.7675085	Polylobed
2.977994	4.3023205	5.7508416	Polylobed
3.979275	5.7588305	3.6923501	Polylobed
3.9620047	6.0190377	3.7292721	Polylobed
4.0072293	6.058259	3.757913	Polylobed
3.9218094	5.770681	3.604924	Polylobed
3.6939065	5.7023234	2.8346238	Elongated
3.7102947	5.765216	2.8592737	Elongated
3.2768054	5.521907	3.9493003	Polylobed
3.283473	5.56331	3.9314084	Polylobed
2.9186504	7.4477506	2.9612775	Polylobed
2.9288626	7.430379	2.9326832	Polylobed
2.9000068	7.4527764	2.9378002	Polylobed
2.2836897	6.0079045	3.0563536	Polylobed
2.255505	6.087282	3.1485155	Polylobed
2.3156755	6.0028644	3.061463	Polylobed
2.3153448	6.0041623	3.0831914	Polylobed
2.3564208	6.0046067	3.0990214	Polylobed
2.339811	6.0276384	3.0875134	Polylobed
5.746722	6.441873	1.9659781	Large
5.408206	6.297004	2.1664686	Large
6.0950336	7.2282825	2.8310523	Large
5.236561	6.1718197	2.457224	Large
3.9451272	6.2188582	4.2447267	Polylobed
3.6880968	6.340571	4.083305	Polylobed
4.222713	6.492819	4.141082	Polylobed
3.7008455	6.5569005	4.1534925	Polylobed
3.468879	7.7763934	4.346556	Polylobed
5.26084	5.4981966	3.9095993	Polylobed
5.248724	5.544726	3.9034286	Polylobed
5.2328243	5.4825974	3.927204	Polylobed
5.232272	5.495255	3.9009683	Polylobed
5.2330503	5.487312	3.9256618	Polylobed
7.229582	8.014287	3.362539	Prometaphase
7.4300346	7.035831	2.9783146	Prometaphase
7.3400216	8.052692	3.238499	Prometaphase
7.154987	6.891676	3.6669133	Prometaphase
7.509389	7.0392694	2.8686755	Prometaphase
3.6025648	6.394766	3.707149	Polylobed
3.6045048	6.5246944	3.6756067	Polylobed
3.740617	6.3945794	3.688693	Polylobed
3.6357546	6.478051	3.5618873	Polylobed
3.7036242	6.3969975	3.7033882	Polylobed
4.893392	5.017757	4.3350587	Polylobed
4.909533	5.0209394	4.2929606	Polylobed
4.886327	5.04866	4.251965	Polylobed
4.836929	5.0674815	4.238354	Polylobed
3.8444765	6.940546	3.2414715	Polylobed
3.7115884	7.0571275	3.0735164	Polylobed
3.5815778	7.1619534	2.9348998	Polylobed
8.439669	6.1994267	3.3941422	Prometaphase
8.378948	6.3418765	3.5149457	Prometaphase
6.5651736	8.342262	3.6279418	Prometaphase
7.3663697	8.140419	2.9994152	Prometaphase
7.4039345	8.148052	3.0549812	Prometaphase
7.7641225	6.6487026	2.9579256	Prometaphase
7.074664	7.8524227	3.3442516	Prometaphase
7.191871	6.9259195	3.2653768	Prometaphase
7.5005493	6.713414	3.7120712	Prometaphase
7.6505313	7.012816	3.1531656	Prometaphase
3.6151485	6.1732965	3.8956707	Polylobed
3.8528621	6.755757	5.1469107	Polylobed
3.8960924	6.7245607	5.0886264	Polylobed
3.9664347	6.732276	5.0342193	Polylobed
5.2016406	5.6002016	3.931973	Polylobed
4.979628	5.447074	3.8616138	Polylobed
5.2405367	5.543628	3.8880224	Polylobed
5.0936103	5.396518	3.864297	Polylobed
5.2894516	5.645397	3.9706993	Polylobed
5.347992	5.7208157	3.9292152	Polylobed
5.1307154	5.547475	3.9834375	Polylobed
5.0275173	5.6530952	4.0241904	Polylobed
5.116194	5.084568	4.403312	Polylobed
5.129984	5.0800295	4.340762	Polylobed
5.1347013	5.0815234	4.339832	Polylobed
5.123647	5.07706	4.3306756	Polylobed
6.9489846	7.839765	3.18586	Prometaphase
7.1920605	8.067743	3.3488111	Prometaphase
6.516468	8.688176	2.7046616	Prometaphase
6.926443	7.1344056	3.4606342	Prometaphase
7.4114614	8.02149	2.84952	Prometaphase
7.635099	6.928502	4.1448307	Prometaphase
7.833417	6.26939	3.5152106	Prometaphase
6.1485424	7.312375	4.302785	Prometaphase
8.068967	6.2590094	3.3816814	Prometaphase
7.783224	7.027453	3.054598	Prometaphase
5.9123874	7.0358067	3.8095934	Prometaphase
6.5036273	6.9176497	3.621907	Prometaphase
7.639194	6.69101	3.5138216	Prometaphase
7.74231	6.806113	3.390459	Prometaphase
6.1213	8.316609	3.8020618	Prometaphase
7.2011805	6.3958635	3.2116163	Prometaphase
7.354376	6.615785	3.6436744	Prometaphase
7.165141	6.747508	3.5134695	Prometaphase
7.3593526	8.203676	3.0568476	Prometaphase
7.4126835	8.204839	3.0138664	Prometaphase
8.073711	6.585926	3.308233	Prometaphase
7.8690786	6.794219	3.131147	Prometaphase
7.413124	8.161611	3.0109909	Prometaphase
7.431524	8.154634	2.990203	Prometaphase
7.36607	6.9103227	2.9685035	Prometaphase
8.253073	6.4114738	3.3503559	MetaphaseAlignment
7.409397	6.33826	2.9045062	MetaphaseAlignment
4.2777805	5.8218617	5.395239	Polylobed
4.3758965	5.7386494	5.579337	Polylobed
4.2343435	5.7635593	5.531419	Polylobed
4.2764277	5.750512	5.433588	Polylobed
4.057218	6.9984407	3.6049638	Binuclear
3.2212334	7.3223834	3.3922238	Binuclear
3.3192294	7.419497	3.25728	Binuclear
8.224507	5.816383	3.5415487	Prometaphase
8.927393	5.651778	3.6640642	Prometaphase
7.518895	6.3574004	3.8720834	Prometaphase
8.8037	5.6646667	3.5928292	Prometaphase
7.843873	6.1224985	3.8601305	Prometaphase
7.714089	5.8255067	3.0885458	Metaphase
8.367576	5.902903	2.952374	Metaphase
8.561592	5.941478	2.5516388	Metaphase
7.2738333	7.043722	3.804588	Prometaphase
8.713697	5.7873836	3.6513395	Prometaphase
8.772613	5.688773	3.5910378	Prometaphase
8.428096	6.3276377	4.0499954	Prometaphase
8.760311	6.1488285	3.9431908	Prometaphase
7.861983	6.1874285	3.6552916	Prometaphase
6.052626	8.134631	4.0786734	Prometaphase
8.25609	5.749125	3.4596949	Prometaphase
8.810278	6.1625757	3.9588149	Prometaphase
8.425927	6.505074	3.9897294	Prometaphase
7.9188733	6.8815713	3.9706035	MetaphaseAlignment
8.689887	6.1928215	4.0329046	Prometaphase
8.769836	6.026168	3.719447	Prometaphase
6.738655	7.57181	3.9182463	Artefact
8.632234	5.9512644	2.3132699	Apoptosis
6.371358	7.3137603	3.9071026	Artefact
7.7735496	6.0757604	3.9543788	Prometaphase
8.031866	6.069872	3.8556259	Prometaphase
8.539197	5.6655226	3.6558082	Prometaphase
8.709824	5.715912	3.6471527	Prometaphase
9.035173	6.0224986	3.9442022	Prometaphase
8.30487	5.9760966	3.7870677	Prometaphase
8.433016	6.030003	3.816456	Prometaphase
9.129923	5.9354987	3.9232907	Prometaphase
8.721976	5.8682623	3.6385307	Prometaphase
9.127567	5.9286537	3.8796325	Prometaphase
8.556947	6.0533776	2.2347662	Apoptosis
8.320727	6.0706773	3.7670708	Prometaphase
8.548027	6.061951	2.1960537	Apoptosis
8.542092	6.073394	2.2222898	Apoptosis
8.686005	5.991932	2.4617708	Apoptosis
9.020393	6.000567	4.026989	Prometaphase
9.103918	5.930978	3.916882	Prometaphase
9.113714	5.975114	3.9563236	Prometaphase
9.122279	5.960605	3.963853	Prometaphase
8.307008	6.3320985	4.183683	Prometaphase
9.095047	5.919682	3.9312024	Prometaphase
9.123086	5.942394	3.938479	Prometaphase
6.3889136	7.3191814	3.7937381	Artefact
6.3112016	7.0860367	3.698629	Artefact
6.3588943	7.295257	4.1408978	Artefact
8.033962	6.2508874	3.1745572	Apoptosis
6.326506	7.328658	4.1379633	Artefact
6.2489223	7.4750404	4.333579	Artefact
6.282408	7.4838586	4.2932715	Artefact
5.475654	7.525078	4.1294007	Artefact
5.3176847	7.7311482	4.0913415	Artefact
5.4895988	6.553551	2.0118136	Interphase
7.8942857	6.30637	4.080067	Prometaphase
4.076073	7.377271	2.4498985	Interphase
3.973489	7.974133	3.1302223	Interphase
5.640919	6.767132	2.356145	Interphase
4.8616114	6.7023873	4.0766973	Interphase
3.7143784	9.545634	3.087203	Interphase
5.83995	6.296757	2.5052295	Interphase
8.932361	5.695192	3.6738195	Prometaphase
7.5405645	6.404164	3.7829843	Prometaphase
8.972285	5.6875	3.7098658	Prometaphase
8.698848	5.788709	3.691482	Prometaphase
8.734725	5.6932044	3.5695026	Prometaphase
6.188329	8.154827	3.496162	Artefact
8.495914	6.374948	4.0061603	Prometaphase
6.3653617	8.080183	3.6845186	Artefact
8.4092	6.376388	4.1407986	Prometaphase
4.485718	6.6453094	2.2704334	Interphase
8.75922	5.747983	3.683663	Prometaphase
8.602695	5.674794	3.533211	Prometaphase
3.7615128	6.2508435	3.3623762	Interphase
8.4901905	6.257526	4.1439643	Prometaphase
8.801021	6.145324	4.0673103	Prometaphase
7.997501	6.0938897	3.7224472	Prometaphase
5.6276846	7.6573215	4.5483685	Prometaphase
8.17788	6.159197	3.529531	Prometaphase
8.025371	6.153657	3.657212	Metaphase
4.1244664	7.5620737	2.5236633	Interphase
8.773692	6.252707	3.8846884	Prometaphase
7.492753	6.52101	4.123987	Prometaphase
9.04299	6.011134	3.711565	Prometaphase
9.050821	6.0011735	3.777811	Prometaphase
9.053841	6.013664	3.810455	Prometaphase
8.53949	6.1512604	3.569613	Prometaphase
8.3694935	6.213893	3.762703	Prometaphase
6.0116057	8.32434	3.8696082	MetaphaseAlignment
8.594983	5.742609	3.6304572	Prometaphase
8.538819	5.7267785	3.644583	Prometaphase
9.044862	5.8645644	3.880006	Prometaphase
8.869503	5.7498164	3.6428015	Prometaphase
8.961606	5.9034863	3.8535619	Prometaphase
8.160935	6.151564	3.9665709	Prometaphase
8.938676	6.0562315	3.8607287	Prometaphase
6.7268825	7.522657	3.7995155	Metaphase
6.9539065	6.5870357	3.199087	Metaphase
9.00867	6.0136747	3.878795	Prometaphase
9.062743	5.887764	3.824556	Prometaphase
5.902506	5.9712005	4.4646726	Apoptosis
7.906206	6.419938	3.670057	Prometaphase
8.504904	6.121289	2.323169	Apoptosis
8.493221	6.1472607	2.371544	Apoptosis
8.215707	6.5271935	4.015978	Prometaphase
8.524459	6.171143	2.417749	Apoptosis
7.8188663	6.882508	3.8683653	Prometaphase
5.8503075	7.3105574	5.227952	Prometaphase
8.912045	6.0721045	3.9103673	Prometaphase
8.712509	5.9041753	2.293696	Apoptosis
8.684925	5.937237	2.2989466	Apoptosis
8.566813	6.040592	2.4172442	Apoptosis
6.899917	6.624295	4.746608	Prometaphase
7.011347	6.6594105	4.7508993	Prometaphase
8.0533085	5.884299	2.93112	Metaphase
6.4603786	6.869336	4.8985395	Artefact
6.999226	6.6736455	4.736671	Prometaphase
6.5558352	6.7590675	4.9479203	Artefact
7.104582	6.6331925	4.6734257	Artefact
7.9901543	5.8703575	3.540631	Prometaphase
7.972761	6.789722	3.9958434	Apoptosis
3.7197762	7.989939	3.8279963	Polylobed
4.925995	6.7515526	2.16729	Interphase
5.4399366	6.527246	1.8511943	Interphase
4.913835	6.9004683	2.54513	Interphase
8.088722	6.3806467	2.1673853	Apoptosis
4.4401484	7.9256654	2.7650912	Interphase
5.1471844	6.670801	2.1967132	Interphase
3.7827828	6.0096383	3.7538023	Polylobed
3.69277	6.4601116	3.6774688	Polylobed
3.2677522	9.28991	3.2347574	Interphase
5.286727	5.984107	3.1459126	Polylobed
4.750702	5.736436	3.1307442	Polylobed
3.9951336	7.6784906	2.6911938	Interphase
3.402323	9.623459	3.0509462	Interphase
4.475562	6.1699862	3.4331422	Artefact
4.3537545	6.2367086	3.3709972	Artefact
4.1582694	6.397451	3.2336824	Artefact
7.881014	5.8501673	3.1499267	Metaphase
4.0870357	6.556569	2.7762406	Elongated
7.566277	6.885755	2.9188654	Metaphase
3.9886591	7.3446794	2.4065435	Elongated
4.40839	6.7521853	1.9613924	Interphase
6.0248528	7.133318	2.6946137	Apoptosis
6.151988	7.1226993	2.6540904	Interphase
4.303545	6.8533683	2.9397643	Interphase
4.7830973	8.520679	2.6127093	Interphase
3.2956078	7.153111	3.362418	Polylobed
3.080849	7.5738444	3.2391448	Polylobed
3.0968587	7.522047	3.234824	Polylobed
3.4145656	6.916955	3.3898084	Polylobed
5.6459966	5.551812	4.503081	Polylobed
5.5862722	5.5681543	4.4953628	Polylobed
3.2164474	7.906888	3.2999632	Polylobed
6.5386577	7.4344807	1.858898	Interphase
8.295986	6.2977853	2.4080813	Metaphase
6.689896	7.5381446	1.8831911	Metaphase
6.6172357	7.4988794	1.8872211	Interphase
8.266399	6.320801	2.367326	Metaphase
6.6256294	7.4900084	1.8836594	Metaphase
3.1817586	7.6053066	3.3822784	Polylobed
3.173157	7.513656	3.3532612	Polylobed
2.6723642	6.311498	3.2457657	Polylobed
2.8428674	6.3740854	3.2538652	Polylobed
5.0030613	5.367519	3.7783024	Polylobed
5.0012856	5.329953	3.7598772	Polylobed
5.382304	6.8151383	3.3831146	Interphase
4.9750133	5.3675785	3.7921119	Polylobed
5.0160227	5.372522	3.7883773	Polylobed
3.8529031	6.0015574	2.629871	Binuclear
5.413945	6.9642043	2.5303543	Interphase
3.877308	5.9274063	2.6679878	Binuclear
3.5211377	5.793985	4.927623	Polylobed
3.2621567	5.7784104	4.852783	Polylobed
4.2652845	7.2914734	3.2633197	Binuclear
3.134802	6.725151	4.2428656	Binuclear
4.0275297	7.1081095	4.145784	Binuclear
3.939401	7.121538	4.067435	Binuclear
3.934793	7.081849	4.1235113	Binuclear
5.2712994	6.427555	2.268524	Interphase
3.9351015	5.628259	3.526613	Binuclear
4.0225787	5.633448	3.4755294	Binuclear
3.617395	6.7608204	3.4899092	Binuclear
4.963858	6.5031834	2.1523137	Interphase
3.6054604	6.8704495	3.4808948	Binuclear
6.2665887	7.3765683	3.428502	Interphase
2.8327863	9.548377	3.4421585	Interphase
3.2756836	7.0685735	3.2334297	Polylobed
3.1304004	7.5648313	3.2454846	Polylobed
3.1128268	7.55858	3.252177	Polylobed
3.1464555	7.533192	3.216158	Polylobed
3.3647153	6.9841433	3.2705548	Polylobed
3.1037717	5.7236705	4.220186	Polylobed
3.0938506	5.74769	4.2957377	Polylobed
3.0931969	5.767109	4.228317	Polylobed
3.202296	5.772962	4.18871	Polylobed
3.1614301	5.812216	4.256399	Polylobed
3.3902318	5.760522	4.2981315	Polylobed
3.8013234	6.272822	2.9631739	Binuclear
3.873055	6.875604	3.3264592	Binuclear
2.4252598	6.1855774	3.4276514	Polylobed
2.3616803	6.1799498	3.4070451	Polylobed
2.3606222	6.199227	3.3833547	Polylobed
2.364163	6.2004457	3.4240527	Polylobed
2.3777132	6.186405	3.4383705	Polylobed
5.361748	9.076767	3.0714517	SmallIrregular
6.0126934	9.497435	2.3641052	SmallIrregular
5.8875523	9.618658	2.3664696	SmallIrregular
4.732762	5.4241023	3.7409623	SmallIrregular
6.0471635	7.284585	3.160723	SmallIrregular
5.1716404	7.288833	2.9951403	SmallIrregular
5.740096	7.830459	3.374882	SmallIrregular
5.4694324	6.7763743	2.2117057	SmallIrregular
5.0225058	8.624838	2.9472072	SmallIrregular
5.7611604	9.915922	2.1876695	SmallIrregular
5.7145014	9.932634	2.210137	SmallIrregular
4.8072147	6.5088887	3.318177	Binuclear
4.5994897	6.2594666	3.0777001	Binuclear
4.283256	8.361153	2.4200695	Binuclear
4.377931	8.17377	2.8556259	Binuclear
4.22304	8.305275	2.3555346	Binuclear
4.4355807	8.082306	2.821496	Binuclear
3.950389	7.8383894	2.4250014	Binuclear
3.8793335	8.294645	2.4933429	Polylobed
3.841249	8.283171	2.4466817	Polylobed
3.8587403	8.238206	2.4038928	Polylobed
5.801535	7.696737	2.6920714	Binuclear
3.846306	8.225014	2.4186351	Polylobed
3.8075716	8.208785	2.4535804	Polylobed
5.50245	9.265617	2.3851888	Binuclear
5.5094	9.327677	2.4139209	Binuclear
4.8781433	8.054249	2.4163818	Binuclear
3.8106909	8.122693	2.2353334	Polylobed
3.8326068	8.12619	2.2339308	Polylobed
5.9058332	7.133244	3.3484995	Binuclear
3.8117073	8.107173	2.2538006	Polylobed
3.7969832	8.080147	2.2268484	Polylobed
3.802805	8.116292	2.2334294	Polylobed
4.521874	6.887781	2.2730532	Binuclear
4.3879437	5.378819	3.3112702	Binuclear
4.3246775	6.7904077	2.4023738	Binuclear
4.3648233	5.3637714	3.3189092	Binuclear
3.97084	5.7156525	3.6774447	Large
3.8233569	5.665228	3.746275	Large
3.8602498	5.7170196	3.7108026	Large
3.732203	6.5733695	3.6194563	Polylobed
3.2167323	6.5862145	3.629796	Polylobed
5.1830816	6.3608	3.4688551	Polylobed
4.335466	5.9063005	3.1414723	Polylobed
3.963579	6.525131	3.72286	Polylobed
4.3697586	6.007245	3.1268575	Polylobed
3.8897982	8.61832	3.2334392	Binuclear
4.3156576	5.8354454	3.2106667	Polylobed
4.1437783	8.065231	2.9828548	Binuclear
4.6524415	9.434315	2.9419987	Binuclear
3.0194964	9.381128	3.433081	Polylobed
3.2746491	9.1324415	3.3247428	Polylobed
4.683261	9.308261	3.0455515	Binuclear
3.0721936	7.948167	4.001643	Polylobed
4.3752227	6.9564886	2.1842813	Binuclear
5.362914	8.34182	3.9782064	Polylobed
3.1025648	7.536472	4.503481	Polylobed
3.3445513	9.546877	2.8257685	Binuclear
4.6438727	6.9035563	2.1527426	Binuclear
3.1366534	7.575027	4.527331	Polylobed
5.2750187	7.9802675	4.0862093	Binuclear
3.1061149	7.490959	4.5228868	Polylobed
3.46377	9.546943	2.8053813	Binuclear
3.1191971	7.5242486	4.500128	Polylobed
4.0466557	7.5374064	3.736785	Binuclear
3.4317708	9.705922	2.962305	Binuclear
3.4227455	9.650489	2.8820965	Binuclear
3.365739	9.550045	2.837092	Binuclear
3.3717527	9.5273485	2.858824	Binuclear
3.3197742	9.369177	2.9303036	Polylobed
3.3666916	9.2919035	2.9093978	Polylobed
3.3511653	9.413314	2.9024673	Polylobed
3.3260436	9.41846	2.951616	Binuclear
3.4180584	8.084193	4.3069215	Polylobed
3.3023782	7.849243	4.3874197	Polylobed
3.4249449	9.357512	2.9611611	Binuclear
3.3415494	8.046522	4.435998	Polylobed
4.684993	8.769151	2.5299091	Binuclear
3.0294309	8.373545	4.1911397	Polylobed
3.8966458	7.2885504	2.4528656	Large
4.245801	8.549561	2.5040858	Binuclear
4.2037716	7.202015	2.714807	MetaphaseAlignment
4.1158743	8.528308	2.899691	Binuclear
4.277492	7.3748474	2.5199454	Binuclear
8.552971	5.954664	2.9120486	MetaphaseAlignment
8.571908	5.9649024	2.855051	MetaphaseAlignment
8.554556	5.981309	2.7574248	MetaphaseAlignment
4.545642	5.2603703	3.7767262	Binuclear
4.069208	5.7992077	4.2758756	Binuclear
2.6005523	5.909792	4.080832	Polylobed
2.5704143	6.282181	4.0250564	Polylobed
2.5557723	5.72512	4.2768965	Polylobed
2.65423	6.144468	4.0264316	Polylobed
4.498827	5.4200077	3.6255462	Binuclear
2.5196793	5.730035	4.2064424	Polylobed
4.932277	5.6224537	3.7329788	Binuclear
4.8663006	5.6064534	3.7600548	Binuclear
4.511159	5.3745737	3.5980957	Binuclear
4.5188985	8.442173	3.0050921	Binuclear
3.7664018	8.392414	3.352918	Binuclear
3.8965173	8.406804	2.887892	Binuclear
3.682008	8.001911	3.170482	Binuclear
3.9375768	8.222086	2.686223	Binuclear
4.0030265	8.350052	2.747308	Binuclear
6.8016863	7.6283383	3.83573	Apoptosis
7.410449	7.968998	2.4288316	Apoptosis
8.315118	6.4277644	2.0054219	Apoptosis
7.864404	6.703309	2.6522717	Apoptosis
8.1931095	6.454061	2.555378	Apoptosis
7.083199	7.353824	3.9047146	Apoptosis
6.5395675	7.774204	3.5143476	Apoptosis
7.018036	7.7558284	3.6689494	Apoptosis
6.614663	7.621166	3.5872865	Apoptosis
7.056598	7.8415627	3.577479	Apoptosis
7.315292	8.153052	2.7943144	Apoptosis
