UMAP1	UMAP2	Mitocheck_Phenotypic_Class
1.4384406	5.016723	Polylobed
1.4676763	5.0380044	Polylobed
1.5116844	5.038243	Polylobed
0.7628845	6.908436	Polylobed
0.7877203	6.892555	Polylobed
0.75677246	6.8936	Polylobed
0.9538769	6.6170454	Polylobed
1.4977206	5.025874	Polylobed
0.7613565	6.9146214	Polylobed
0.793159	7.0442977	Polylobed
3.4598298	6.9763885	Binuclear
3.4439237	6.666232	Binuclear
2.3248658	7.9314413	Binuclear
5.479935	8.361981	Interphase
2.39777	7.959585	Binuclear
3.6438863	5.9954767	Binuclear
3.6553922	6.1484423	Binuclear
2.7865784	7.2031765	Large
6.2248254	6.7119875	Binuclear
4.666278	7.570792	Binuclear
1.0497742	5.71736	Polylobed
1.0476158	5.6994023	Polylobed
1.0480849	5.6866627	Polylobed
1.0731988	5.6746984	Polylobed
1.1406825	5.683913	Polylobed
1.045426	5.745994	Polylobed
1.1672616	5.5143824	Binuclear
1.2006129	5.5334334	Binuclear
1.2081852	5.5656257	Binuclear
1.2180866	5.538353	Binuclear
3.687814	6.6433134	Binuclear
3.8900576	6.5736127	Binuclear
3.6780772	6.712853	Binuclear
3.1955826	5.100328	Large
3.6658914	5.0861206	Binuclear
3.80066	4.9106574	Binuclear
4.387889	4.5881376	Polylobed
4.5878525	5.417051	Artefact
4.537898	5.469691	Artefact
3.4257672	8.023148	Artefact
3.1995797	7.8961353	Artefact
5.815864	5.835362	Artefact
3.2117634	7.944078	Artefact
5.8207073	5.913357	Artefact
5.831316	5.8721075	Artefact
2.961989	7.896558	Artefact
4.331936	5.0895944	Polylobed
4.3605843	5.279652	Polylobed
3.7931032	6.5429087	Binuclear
4.4313936	5.1327486	Polylobed
3.8791714	6.5684195	Binuclear
4.44652	5.0117946	Polylobed
1.1357101	5.454404	Binuclear
1.1718459	5.414695	Binuclear
1.1902264	5.449736	Binuclear
1.2095237	5.4525166	Binuclear
3.7034676	6.6541185	Binuclear
3.76115	6.597256	Binuclear
3.6559505	6.665111	Binuclear
3.7971814	6.6438804	Binuclear
3.0798469	5.2102995	Polylobed
2.7402356	5.0015883	Polylobed
2.67272	4.99259	Polylobed
0.6085598	6.170419	Polylobed
0.5861998	6.232036	Polylobed
0.53234893	6.166826	Polylobed
0.5132432	6.1984377	Polylobed
2.078912	4.852656	Polylobed
0.6105859	6.076693	Polylobed
1.9524661	4.8768077	Polylobed
1.9820108	4.8448863	Polylobed
0.60912645	6.2498107	Polylobed
2.0532146	4.825764	Polylobed
0.7445796	6.241867	Polylobed
0.62710816	6.36964	Polylobed
4.2391853	3.0863667	Polylobed
4.5392294	2.2713168	Polylobed
4.3126574	2.716369	Polylobed
0.6529297	6.955358	Polylobed
0.677407	6.8672276	Polylobed
0.6828053	6.909074	Polylobed
1.2137835	4.9712586	Polylobed
1.2127433	4.961318	Polylobed
1.351604	4.996082	Polylobed
0.7112246	6.9129863	Polylobed
0.7160116	7.0905356	Polylobed
1.484856	5.0189514	Polylobed
0.72471094	6.9771075	Polylobed
2.0693011	5.589644	Polylobed
2.1036475	5.589128	Polylobed
2.1512399	5.6922727	Polylobed
2.3610091	5.605579	Polylobed
6.837518	7.270871	Metaphase
6.501651	7.295913	MetaphaseAlignment
6.231071	8.747545	MetaphaseAlignment
6.7315583	5.812275	Prometaphase
7.118055	5.0334115	Apoptosis
7.410007	4.920399	MetaphaseAlignment
8.715426	5.9177775	Prometaphase
7.101439	5.1215773	Apoptosis
8.645055	5.699032	Prometaphase
7.4825096	7.2740984	Apoptosis
9.143493	5.8620515	Apoptosis
4.5135503	6.6914725	Binuclear
8.262086	5.031037	Apoptosis
4.741399	6.3536906	Binuclear
5.6672106	8.556289	Prometaphase
5.9964504	7.8566313	Prometaphase
3.616181	7.579928	Binuclear
3.7359176	7.4465594	Binuclear
7.5263352	7.614105	Prometaphase
7.439588	7.5961823	Prometaphase
4.801607	6.893189	Prometaphase
7.3086987	6.3780303	Prometaphase
7.429476	7.4302416	Prometaphase
6.0230107	6.226333	Polylobed
5.7452517	6.3062687	Polylobed
5.714056	6.4912286	Polylobed
8.794619	6.1800723	Apoptosis
8.825393	6.08331	Apoptosis
5.493429	5.4014983	Binuclear
5.5033436	5.754775	Binuclear
4.0507464	6.7784142	Binuclear
3.9630687	6.7985644	Binuclear
6.1638336	7.353024	Artefact
6.8782616	7.3183727	Prometaphase
6.3877892	7.7386494	Polylobed
5.516426	6.424816	Polylobed
6.1023364	7.7052693	Polylobed
5.2962203	5.8730755	Binuclear
5.443936	5.942834	Binuclear
7.282286	7.272874	Prometaphase
9.1821575	5.8500986	Apoptosis
4.6483855	5.0328283	Binuclear
4.772113	5.2005153	Binuclear
4.4290433	4.8242555	Artefact
4.6397123	4.9836245	Artefact
9.202755	5.756534	Apoptosis
9.132535	5.8931737	UndefinedCondensed
7.5255203	6.9356623	Prometaphase
8.088639	6.333348	Prometaphase
8.871603	6.298147	Prometaphase
6.7518563	6.9386954	Prometaphase
7.4476376	6.557144	Prometaphase
6.524691	7.876601	Polylobed
5.465103	6.1753626	Prometaphase
6.4556046	7.7699475	Polylobed
6.501281	7.8603077	Polylobed
7.6448126	5.8647194	Prometaphase
9.1660595	5.8690305	Apoptosis
7.121656	7.1166854	Prometaphase
6.091226	8.5434065	Prometaphase
7.342779	7.3161964	Prometaphase
7.322208	7.80227	Prometaphase
8.209679	7.4834433	Prometaphase
4.95081	5.5462165	Binuclear
5.239152	5.716805	Binuclear
5.0963798	5.584613	Artefact
7.456085	6.4067307	Prometaphase
3.9422593	4.048821	Polylobed
4.300496	4.9483123	Polylobed
4.1520343	4.855221	Polylobed
4.079048	3.8990788	Polylobed
4.417527	5.0124693	Artefact
4.0837145	4.8688087	Polylobed
4.1825914	4.8589263	Polylobed
3.9476955	4.049085	Polylobed
4.2291465	5.543817	Polylobed
4.1535373	4.8133817	Polylobed
4.1576304	6.8587193	Polylobed
2.3650477	5.920553	Polylobed
7.600058	5.2269692	Artefact
7.5173206	5.3516088	Artefact
5.112525	5.203787	Binuclear
5.2348027	5.5412693	Binuclear
7.5029325	6.8882113	Prometaphase
7.717054	6.457549	Prometaphase
7.889847	5.1582713	Apoptosis
6.519696	7.0309343	Prometaphase
3.3615696	5.51886	Binuclear
3.197311	5.797956	Binuclear
7.3330617	7.298368	Prometaphase
6.4376426	7.152509	Prometaphase
6.2479887	8.417424	Prometaphase
6.4897413	7.862529	Polylobed
4.7333903	5.1720176	Polylobed
6.5583777	6.991006	Prometaphase
6.5758657	7.745525	Polylobed
7.1884837	6.043482	Prometaphase
5.4902124	6.095121	Polylobed
5.27749	6.2305903	Polylobed
5.8649073	6.2206445	Polylobed
7.5639896	6.3622317	Prometaphase
6.974404	4.46631	Prometaphase
2.0898995	8.215562	Polylobed
8.499074	4.727016	Apoptosis
2.0923808	8.233347	Polylobed
2.071741	8.682353	Polylobed
2.9269176	8.890885	Binuclear
3.4408216	8.292553	Binuclear
5.9578466	8.887134	Binuclear
7.0240407	7.1469235	MetaphaseAlignment
5.943389	8.923922	Binuclear
6.092871	8.75206	MetaphaseAlignment
5.373846	6.149797	Prometaphase
6.3431	7.283455	MetaphaseAlignment
8.499547	5.94304	MetaphaseAlignment
4.6191916	6.3106294	Polylobed
7.4684453	5.6184235	Prometaphase
4.5443153	6.643501	Polylobed
4.615641	6.612073	Polylobed
3.4694238	6.205089	Polylobed
4.5433254	6.7271295	Polylobed
2.6179826	5.6725645	Polylobed
2.6427367	5.7909927	Polylobed
2.8784266	5.7622466	Polylobed
6.9326305	5.3216157	Apoptosis
6.3411937	6.6580553	Artefact
6.2568436	6.64826	Artefact
6.2177124	6.7601748	Artefact
6.420023	6.9598627	Artefact
9.051774	5.8544345	Apoptosis
8.286861	5.636902	Apoptosis
4.3016057	6.6500773	Binuclear
4.4660144	6.62193	Binuclear
8.328898	5.6645994	Apoptosis
6.441579	7.453128	Metaphase
9.176433	5.8245206	Apoptosis
3.7201834	6.783208	Binuclear
3.658496	7.659366	Binuclear
4.8925476	6.4574084	Binuclear
3.532519	6.4033318	Binuclear
6.816194	6.6798344	Hole
8.677853	6.6999097	SmallIrregular
8.630661	6.718558	Hole
6.5829997	9.013028	SmallIrregular
8.455007	7.215058	Hole
7.15045	8.115267	SmallIrregular
8.119007	6.565794	SmallIrregular
6.5573344	7.9042363	SmallIrregular
8.751336	6.4720387	Hole
6.1287374	8.91678	SmallIrregular
8.333706	6.426496	Hole
7.12327	7.682047	SmallIrregular
7.312308	8.018111	SmallIrregular
7.1743155	8.45241	UndefinedCondensed
6.1854906	8.561833	SmallIrregular
6.674532	8.984692	SmallIrregular
6.6152916	8.981661	Hole
8.152443	7.5187035	Hole
7.1882434	5.9051785	Hole
7.601226	6.153818	SmallIrregular
8.592767	6.5341024	Hole
7.2366257	7.9265103	SmallIrregular
7.511609	6.98416	SmallIrregular
8.279527	7.4195094	SmallIrregular
5.298584	7.3951526	Folded
7.435139	7.796609	Hole
8.710647	6.620704	Hole
8.090492	7.5022545	Hole
9.108025	5.832538	Apoptosis
9.192647	5.7773023	Apoptosis
9.089122	5.7012906	Apoptosis
9.172716	5.7155933	Apoptosis
9.211009	5.6937947	Apoptosis
6.6856933	8.972855	Hole
6.6473246	8.991024	SmallIrregular
6.367216	8.261314	SmallIrregular
8.898268	4.7031817	Apoptosis
7.787828	7.686209	Hole
8.832493	4.5716467	Apoptosis
7.03224	7.7734804	SmallIrregular
6.208614	5.5673404	Elongated
6.623898	6.1917505	SmallIrregular
7.4506154	7.728006	Hole
8.868126	6.3777585	Hole
7.867154	7.682653	SmallIrregular
7.5779104	7.6966043	Hole
8.726932	6.5863223	Hole
8.863456	6.2606883	SmallIrregular
6.1243677	8.55646	SmallIrregular
6.6022363	9.006358	SmallIrregular
8.015335	7.589402	SmallIrregular
7.372716	7.367118	SmallIrregular
7.519275	7.6869574	SmallIrregular
7.4896894	7.609284	Prometaphase
1.9506927	7.5986176	Polylobed
6.590238	6.406542	Binuclear
3.7180102	7.09374	Binuclear
6.650817	6.083389	Interphase
3.8857415	5.543031	Elongated
3.6207995	5.0795627	Polylobed
3.8982387	4.9651656	Polylobed
3.7822952	4.9508924	Polylobed
5.6361623	6.7158003	Interphase
2.9007568	9.265137	Polylobed
3.1861565	7.1161737	Binuclear
3.3782568	6.427163	Binuclear
5.597915	5.719929	Interphase
5.1115847	6.687649	Interphase
6.87606	6.0089183	Polylobed
6.827221	6.037024	Polylobed
6.8697343	6.0239716	Polylobed
5.691159	6.970368	Artefact
5.9311423	7.1291165	Large
3.7201178	4.6578646	Large
3.6892724	4.6984706	Large
2.633833	6.646631	Polylobed
2.6794045	5.4283557	Polylobed
2.0717726	6.2063727	Polylobed
7.1124945	5.015448	Apoptosis
2.116685	8.15967	Polylobed
2.6825006	7.5657015	Polylobed
2.6237257	7.900525	Polylobed
3.7851236	8.312546	Polylobed
3.6662328	8.313845	Polylobed
3.8148046	8.11669	Polylobed
2.7676694	9.32383	Interphase
3.9716272	8.0981865	Interphase
6.432215	5.941272	MetaphaseAlignment
5.5034027	8.238689	MetaphaseAlignment
5.5627356	8.271128	MetaphaseAlignment
3.4765344	7.907658	Interphase
2.8618393	4.175427	Polylobed
2.9617438	4.156357	Polylobed
3.5318995	7.448586	Binuclear
3.4807205	8.163986	Binuclear
5.8513746	6.5958996	Interphase
6.406472	6.1481924	Elongated
4.325152	6.3728347	Elongated
6.765494	6.1550455	MetaphaseAlignment
2.987289	9.460807	Interphase
6.8182964	6.2023497	Interphase
3.8768375	7.834634	Interphase
3.774214	7.640098	Binuclear
3.7937038	7.907069	Binuclear
8.657892	4.4488153	Prometaphase
8.4734955	4.439358	Prometaphase
8.577449	5.5435557	Metaphase
8.752345	4.366545	Prometaphase
8.909791	4.3397408	Prometaphase
8.353574	5.5796537	Metaphase
8.002527	4.6477633	Prometaphase
8.782167	4.1884747	Prometaphase
8.385264	4.4411106	Prometaphase
7.374614	4.9160824	Prometaphase
8.7698	4.7165065	Prometaphase
7.687834	5.065828	Prometaphase
7.8028917	4.640753	Prometaphase
8.21053	4.6019063	Prometaphase
8.438915	5.145746	Prometaphase
8.822451	4.7872047	Prometaphase
8.814841	4.350849	Prometaphase
8.78421	4.431508	Prometaphase
7.224391	5.3127193	Prometaphase
6.7827897	5.678444	Prometaphase
6.9994793	4.5556417	Prometaphase
5.942476	7.6959014	Prometaphase
7.0592375	4.4694986	Prometaphase
8.668752	4.3634515	Prometaphase
8.597633	4.3454275	Prometaphase
8.5426035	4.8093987	Prometaphase
8.556092	4.4126396	Prometaphase
8.034816	4.383776	Prometaphase
7.328295	5.106914	Prometaphase
8.744195	4.839154	Apoptosis
7.357654	4.8702564	Prometaphase
7.3726115	5.1869345	Prometaphase
7.508948	5.0531363	Prometaphase
8.907522	5.904772	Apoptosis
8.359957	5.0427084	MetaphaseAlignment
4.056469	7.586174	Interphase
2.3605103	5.642559	Polylobed
4.5048532	7.0112934	Interphase
2.5291462	5.7931347	Polylobed
1.9107732	4.4582586	Polylobed
1.9706222	4.4101405	Polylobed
2.307316	7.3231106	Interphase
7.0993423	6.102687	Interphase
3.2426214	5.4048514	Binuclear
3.5993464	5.378123	Binuclear
3.1860366	6.557553	Binuclear
2.1935194	6.690931	Binuclear
5.671407	7.57799	Prometaphase
6.061023	6.532096	MetaphaseAlignment
4.4060717	6.379742	Interphase
4.316609	6.468403	Interphase
7.7262707	5.3397193	MetaphaseAlignment
2.7513263	5.2689486	Binuclear
4.8543115	7.565845	Interphase
4.813924	7.645216	Interphase
2.8572817	5.4914613	Binuclear
3.6280315	6.3188853	Polylobed
8.618514	4.9045496	MetaphaseAlignment
3.3422773	6.3062663	Polylobed
7.1051097	4.4276357	Prometaphase
4.188404	8.586347	Binuclear
4.7455378	7.752249	Interphase
3.8017325	8.193882	Binuclear
3.8405	6.6412582	Interphase
4.901427	7.644265	Prometaphase
2.4057627	7.2286596	Interphase
2.9610052	8.964736	Interphase
5.2482157	6.1658278	Interphase
6.3665714	5.7643266	MetaphaseAlignment
6.662508	4.5762286	Prometaphase
7.3247466	4.7849755	MetaphaseAlignment
8.232694	5.3743467	MetaphaseAlignment
7.5948815	4.6540737	MetaphaseAlignment
6.8411956	4.296558	MetaphaseAlignment
6.0778255	3.73805	MetaphaseAlignment
6.6689067	6.579053	MetaphaseAlignment
6.205231	3.8778524	Prometaphase
6.464605	6.703595	MetaphaseAlignment
8.355419	5.18354	MetaphaseAlignment
7.404876	4.4790616	MetaphaseAlignment
7.7267327	4.3064194	Prometaphase
7.736296	4.3334894	Prometaphase
5.5238404	7.8328085	MetaphaseAlignment
4.79872	8.902399	MetaphaseAlignment
8.32966	4.969326	MetaphaseAlignment
8.089172	4.987309	MetaphaseAlignment
5.508562	8.340321	MetaphaseAlignment
6.4400554	5.2707024	MetaphaseAlignment
5.459673	8.443014	MetaphaseAlignment
5.1671915	5.8215137	Prometaphase
7.3370814	4.715313	Prometaphase
6.9497128	4.4177036	MetaphaseAlignment
5.386321	6.947506	Prometaphase
7.3915887	4.352437	Prometaphase
7.575007	4.3620467	Prometaphase
5.9651914	7.22219	MetaphaseAlignment
6.128696	3.8196852	MetaphaseAlignment
6.412042	4.0483413	Prometaphase
7.799427	4.5011234	Prometaphase
7.274355	5.495501	MetaphaseAlignment
6.1348596	4.422113	MetaphaseAlignment
6.221007	4.5352616	MetaphaseAlignment
7.302876	5.6150894	MetaphaseAlignment
2.4527953	7.1992993	Interphase
2.3074484	5.5060806	Polylobed
2.3565824	5.636479	Polylobed
2.2540221	5.4777737	Polylobed
1.4934224	5.3441706	Polylobed
3.1643732	5.804632	Binuclear
4.0607753	8.107679	Interphase
3.1644998	6.0060534	Binuclear
7.1045957	6.032196	Interphase
2.8147116	9.300202	Interphase
3.2459178	5.7916994	Binuclear
3.249155	5.4381666	Binuclear
4.2213373	8.33763	Interphase
4.152218	7.856327	Interphase
8.509081	5.4845147	MetaphaseAlignment
4.06615	8.044961	Interphase
7.450404	4.9103045	MetaphaseAlignment
4.2330513	6.933102	Interphase
4.4665174	8.376534	Interphase
8.863159	4.449503	Prometaphase
8.572178	5.6461873	MetaphaseAlignment
5.0507517	7.139871	Prometaphase
4.0691667	5.4451575	Polylobed
5.9697022	3.9866118	Artefact
3.978797	5.7494516	Polylobed
6.1108646	4.19855	Artefact
3.88507	6.0189524	Polylobed
6.0188255	4.035175	Artefact
6.139459	4.2712913	Artefact
3.6578991	5.8052597	Binuclear
3.9246626	5.1994824	Binuclear
8.799792	4.456568	Prometaphase
6.909778	7.25015	Prometaphase
5.817213	5.7765656	Interphase
2.4225328	7.2398987	Interphase
5.9232206	6.2023816	Interphase
4.661304	6.87672	MetaphaseAlignment
5.115051	3.470692	Polylobed
5.1155133	3.3772414	Polylobed
7.3328924	4.683276	MetaphaseAlignment
7.2684183	4.7762556	MetaphaseAlignment
5.870231	7.3537087	MetaphaseAlignment
6.9661875	4.4800906	MetaphaseAlignment
6.179219	3.9366388	Prometaphase
7.7539506	5.0831156	Prometaphase
8.199571	5.3666377	MetaphaseAlignment
7.6130786	4.8380475	MetaphaseAlignment
4.213207	7.968453	Polylobed
4.0769343	7.883656	Polylobed
2.6934159	4.6000423	Polylobed
4.011846	7.9357452	Polylobed
5.602684	8.249488	MetaphaseAlignment
1.5582095	5.8352494	Polylobed
1.5049794	5.8716455	Polylobed
2.2602274	8.599528	Polylobed
8.277217	5.2467413	MetaphaseAlignment
3.8694966	6.072227	Binuclear
2.1902194	7.8346376	Binuclear
2.0633676	8.196004	Binuclear
3.9233766	5.988523	Binuclear
2.1016903	8.418316	Binuclear
2.0898974	8.983798	Binuclear
2.1027408	9.002506	Binuclear
3.210204	9.309384	Binuclear
3.1554732	9.351342	Binuclear
2.3955064	9.1306095	Binuclear
3.3795602	9.326344	Binuclear
2.5240843	6.81887	Binuclear
2.8482656	5.6498485	Binuclear
2.5135028	7.790408	Binuclear
1.4749813	8.806978	Polylobed
2.4630432	7.9872518	Binuclear
1.7150179	8.939724	Polylobed
1.6246336	8.872854	Polylobed
2.1870487	6.366854	Binuclear
2.0750859	6.1372747	Binuclear
1.9005437	7.936231	Binuclear
2.0348058	7.820213	Binuclear
2.166219	9.069084	Binuclear
2.0942342	8.525152	Binuclear
3.2405837	6.4758787	Binuclear
2.1758835	8.996648	Binuclear
2.0930212	7.3465343	Binuclear
1.9846741	8.930036	Binuclear
1.9514781	8.205955	Binuclear
1.9001137	8.757437	Binuclear
1.9030675	8.269876	Binuclear
2.1266391	8.958383	Binuclear
2.013973	8.82082	Binuclear
2.2849867	8.152724	Binuclear
2.1235383	8.933554	Binuclear
2.3862872	7.988659	Binuclear
2.2868376	7.548506	Binuclear
2.0872004	7.614218	Binuclear
2.139115	8.827086	Binuclear
2.6979866	8.4133415	Binuclear
2.1510625	8.818371	Binuclear
2.097301	8.754693	Binuclear
2.197787	8.77703	Binuclear
1.9558312	8.55975	Binuclear
2.144706	8.283557	Binuclear
2.0821366	8.809339	Binuclear
1.8418666	8.11017	Binuclear
2.0752692	7.525753	Binuclear
3.9534652	7.6242924	Binuclear
2.5282264	9.215875	Binuclear
3.9701166	5.507546	Binuclear
2.4932709	9.152778	Binuclear
2.0130243	8.244536	Binuclear
2.2399662	7.3441353	Binuclear
2.4828012	6.710417	Binuclear
2.5251205	6.7706485	Binuclear
3.5559974	6.8806634	Binuclear
2.7315714	9.300767	Binuclear
2.3631737	9.171863	Binuclear
2.370298	9.190123	Binuclear
2.3655684	9.10524	Polylobed
1.9180304	8.587973	Binuclear
4.800482	4.20282	Polylobed
1.9755182	8.425628	Binuclear
2.400371	8.72581	Polylobed
4.4256186	3.9760168	Polylobed
2.3202765	8.810177	Polylobed
2.3042643	8.967147	Polylobed
4.127252	4.7553444	Polylobed
3.8772676	5.6099696	Binuclear
2.992392	7.8650346	Binuclear
1.9659442	8.811063	Binuclear
2.0453877	8.986427	Binuclear
2.0628014	8.920524	Binuclear
1.856528	8.718761	Binuclear
1.7762512	8.648369	Binuclear
2.094516	8.911731	Binuclear
1.813097	8.647251	Binuclear
4.0871115	8.597585	Interphase
2.2555869	8.941287	Binuclear
1.7843058	8.580822	Binuclear
2.4814525	8.85079	Binuclear
5.602819	8.826247	Interphase
1.6722693	8.522613	Binuclear
4.2846293	8.457395	Interphase
5.4989266	8.444009	Interphase
5.4881268	8.928099	Interphase
2.2353427	8.231831	Binuclear
3.6925857	8.51421	Binuclear
2.0070944	8.058466	Binuclear
2.155989	9.166465	Binuclear
2.8527856	9.169512	Polylobed
2.161081	9.117101	Polylobed
2.1766024	9.127632	Polylobed
5.034842	9.283735	Artefact
5.0049243	9.267701	Artefact
4.945778	9.301386	Artefact
2.2176108	9.02462	Polylobed
5.7184334	6.448146	Polylobed
5.76505	6.9452586	Polylobed
2.1166284	8.914912	Polylobed
4.306522	7.2491035	Polylobed
5.036076	8.400734	Interphase
2.1594405	8.87818	Polylobed
2.2814271	7.441941	Polylobed
2.0132115	7.048712	Polylobed
2.0207555	7.035669	Polylobed
2.0639088	7.05843	Polylobed
1.7068866	8.374172	Polylobed
1.8014867	8.341947	Polylobed
1.8022273	8.275673	Polylobed
4.5310225	8.51642	Apoptosis
4.9126096	8.880327	Apoptosis
4.681464	9.342857	Artefact
4.7625546	9.341472	Artefact
2.370731	8.895535	Artefact
4.846041	9.066102	Artefact
4.77006	9.343654	Artefact
2.2364912	8.761931	Artefact
4.730879	9.369263	Artefact
3.8178055	8.393398	Artefact
2.2471166	8.814192	Artefact
4.7678413	9.348143	Artefact
4.8261013	9.275039	Artefact
4.342854	7.0350313	Hole
1.7846773	8.804863	Polylobed
1.7047918	9.0156145	Polylobed
1.7910988	9.008742	Polylobed
1.7869021	7.9534802	Polylobed
1.9363872	8.252146	Polylobed
1.7494121	8.963654	Polylobed
1.8138587	7.998045	Polylobed
7.6754165	5.504763	Hole
1.7829207	7.011329	Polylobed
1.7086395	6.867249	Polylobed
1.7599535	6.87698	Polylobed
1.7630441	6.862595	Polylobed
1.7804625	6.8830094	Polylobed
2.0505795	7.7225075	Polylobed
2.4693263	6.417722	Polylobed
5.7815876	7.2682323	Polylobed
5.6553164	7.4637485	Polylobed
2.0528097	8.474021	Polylobed
3.020492	9.154901	Hole
1.8912835	8.408324	Polylobed
5.3809924	6.2137017	Binuclear
5.3465557	6.21797	Binuclear
7.1097684	6.450887	UndefinedCondensed
5.551113	5.9497886	Large
2.136828	7.185369	Interphase
2.5397043	9.123709	Binuclear
2.3952925	9.140916	Binuclear
1.930654	7.3708115	Interphase
1.9693981	7.258751	Binuclear
2.703479	8.140661	Binuclear
2.000055	7.2127986	Binuclear
2.2835348	8.212535	Binuclear
2.3364465	8.225725	Binuclear
3.7637982	6.397608	Binuclear
3.7532575	6.3763895	Binuclear
5.236019	8.152891	Hole
7.7579126	5.709495	Folded
3.6921542	6.0755477	Folded
5.278151	6.7127213	Hole
5.4530654	6.7443624	Folded
6.461307	5.9870706	Hole
8.365333	5.8978486	Hole
6.7779894	4.9882154	Folded
3.8887005	8.998021	Hole
5.0647693	5.262424	Hole
4.219629	5.1335387	Folded
4.357779	5.2244945	Folded
5.733049	6.87927	Hole
5.739787	6.809098	Hole
3.1113331	5.026376	Polylobed
3.164596	3.392439	Polylobed
4.8277454	5.889554	Hole
4.553022	5.942161	Elongated
5.6923385	5.175544	Folded
7.1757407	5.081323	Apoptosis
5.413486	5.102388	Folded
7.28328	4.882789	Apoptosis
4.9425507	5.2764297	Folded
5.929531	6.7708683	Hole
8.835139	6.1462526	Apoptosis
7.799488	4.994733	Apoptosis
7.497869	5.1268826	Apoptosis
6.4563055	5.2587814	Apoptosis
8.871853	4.704074	Apoptosis
7.3988557	5.658423	Apoptosis
7.3820424	5.621351	Apoptosis
8.986355	5.9979496	Apoptosis
8.980731	5.9679475	Apoptosis
8.299049	6.496211	Hole
8.261513	6.3703413	Hole
5.9284096	6.53664	Apoptosis
8.9355345	5.6681004	Apoptosis
9.17973	5.713483	Apoptosis
9.1407795	5.7611527	Apoptosis
6.1073065	6.8810782	Folded
5.5256705	6.1659765	Folded
6.6407776	5.148558	Polylobed
6.7482867	7.7199717	Hole
4.495654	6.3065543	Folded
3.110014	4.7610774	Folded
3.1455207	3.3712468	Polylobed
3.2392492	4.6192102	Folded
3.2417326	4.61884	Folded
5.78512	6.1280117	Folded
5.7354045	6.124693	Folded
4.7924266	6.2412457	Folded
6.152465	8.059557	Hole
6.1170835	6.8925724	Folded
4.735722	6.193293	Folded
6.7695813	7.715059	Hole
4.6021256	5.9709306	Folded
7.5568194	5.572085	Apoptosis
7.44617	7.7333803	Apoptosis
7.4208913	7.736398	Apoptosis
6.413263	7.872668	SmallIrregular
8.133101	5.8847327	Apoptosis
7.8762455	7.461914	SmallIrregular
7.4044666	5.497862	Apoptosis
4.0646777	7.7253914	Binuclear
7.1327257	7.0788727	Apoptosis
4.1085415	7.9244423	Binuclear
4.3013372	8.63706	Polylobed
4.9056206	8.80763	Polylobed
4.639614	8.941039	Polylobed
4.892153	8.894582	Polylobed
4.869942	8.932885	Polylobed
4.7083344	8.914813	Polylobed
4.9464126	9.0556	Polylobed
5.127288	8.936185	Polylobed
4.4335103	7.2135863	Polylobed
6.349265	7.9235687	SmallIrregular
1.7517129	8.00469	Binuclear
2.0390818	7.2387743	Binuclear
8.264908	7.354289	Hole
8.378242	7.2873797	SmallIrregular
8.424417	7.2085094	Hole
4.357261	6.82602	Elongated
7.56543	7.511939	Hole
7.906932	7.6600204	Hole
6.108926	5.6542797	Folded
6.068653	5.677056	Folded
6.33182	7.961729	SmallIrregular
6.102765	7.0856624	SmallIrregular
7.9668307	7.452191	Hole
6.885002	7.394531	Hole
8.607604	6.924929	Hole
7.876573	7.4975967	SmallIrregular
8.492702	7.1304145	Hole
8.140502	5.414482	Hole
7.3233223	7.7967486	Hole
6.407864	8.210192	Prometaphase
6.6336575	8.993702	SmallIrregular
2.2911336	9.087779	Polylobed
7.3472824	8.05699	SmallIrregular
7.567	7.8610024	SmallIrregular
7.4415145	8.022675	SmallIrregular
3.373647	7.0074105	Polylobed
3.089495	6.578645	Polylobed
7.4479637	5.7851634	Elongated
7.7284083	6.040774	SmallIrregular
5.113603	6.026385	SmallIrregular
6.090183	5.6678634	Folded
6.0860467	5.678014	Folded
4.567749	6.30288	Elongated
5.608063	5.542363	Elongated
5.1041303	8.923774	Polylobed
5.094023	8.980282	Polylobed
5.275631	9.171901	Polylobed
5.1522737	8.832571	Polylobed
6.265941	7.896374	SmallIrregular
8.014448	7.564347	SmallIrregular
7.4221573	7.5611696	SmallIrregular
7.4984293	7.9534216	SmallIrregular
7.7656856	7.775919	SmallIrregular
3.378656	7.0764737	Polylobed
3.4206648	6.9124722	Polylobed
3.519807	7.2267413	Polylobed
4.3157907	8.801298	MetaphaseAlignment
6.2074947	8.200284	MetaphaseAlignment
8.339934	5.1715717	MetaphaseAlignment
7.0426664	7.030363	MetaphaseAlignment
6.1594543	7.3807073	MetaphaseAlignment
6.253267	7.6143227	MetaphaseAlignment
5.6621165	7.890736	MetaphaseAlignment
6.950359	7.3507643	MetaphaseAlignment
5.6710405	7.5878806	MetaphaseAlignment
5.6812177	8.135176	MetaphaseAlignment
5.9160905	8.417702	Apoptosis
7.109027	7.302888	Apoptosis
7.0144315	7.442361	Apoptosis
5.2724123	7.376647	MetaphaseAlignment
7.223895	7.4008203	Apoptosis
5.4765954	7.8768783	MetaphaseAlignment
8.267274	5.2622137	MetaphaseAlignment
6.9977546	5.0791173	MetaphaseAlignment
7.0750155	5.1969433	MetaphaseAlignment
5.9415536	6.224873	Apoptosis
5.2736545	8.118973	Apoptosis
6.426313	8.009559	MetaphaseAlignment
5.4921856	6.978946	MetaphaseAlignment
