Metadata_DNA	Model_Type	Mitocheck_Phenotypic_Class	Model_Feature_Type	Model_Balance_Type	Average_Rank	Average_P_Value	Min_IQR_Rank	Max_IQR_Rank	Min_IQR_P_Value	Max_IQR_P_Value	Count
LT0132_31/LT0132_31_53_33.tif	final	Prometaphase	CP	unbalanced	1.0	0.6547480568649023	1.0	1.0	0.46678211039400686	0.8211941402878699	4
LT0132_31/LT0132_31_53_33.tif	final	Prometaphase	CP_and_DP	balanced	1.0	0.8487512725981251	1.0	1.0	0.8078525048099667	0.923637319551824	4
LT0132_31/LT0132_31_53_33.tif	final	Prometaphase	CP_and_DP	unbalanced	1.0	0.897350693833844	1.0	1.0	0.8746400846840441	0.9511133404559985	4
LT0132_31/LT0132_31_53_33.tif	final	Prometaphase	CP_areashape_only	balanced	2.0	0.3168219998671723	1.0	2.5	0.20650019210168902	0.3598767742128899	4
LT0132_31/LT0132_31_53_33.tif	final	Prometaphase	CP_areashape_only	unbalanced	2.0	0.42586680571480573	1.0	2.5	0.3336919238956827	0.485964307396923	4
LT0132_31/LT0132_31_53_33.tif	final	Prometaphase	CP_zernike_only	balanced	2.25	0.2626710262590688	1.0	3.25	0.11851759807221082	0.34816416312912213	4
LT0132_31/LT0132_31_53_33.tif	final	Prometaphase	CP_zernike_only	unbalanced	2.0	0.3769277037686313	1.0	3.0	0.18930633026736676	0.5569052985268742	4
LT0132_31/LT0132_31_53_33.tif	final	Prometaphase	DP	balanced	1.25	0.7102738477341332	1.0	1.25	0.533558258116604	0.9696164897194459	4
LT0132_31/LT0132_31_53_33.tif	final	Prometaphase	DP	unbalanced	1.25	0.7323286531378154	1.0	1.25	0.5863653565687149	0.9776968340425025	4
LT0132_31/LT0132_31_53_33.tif	shuffled_baseline	Prometaphase	CP	balanced	10.5	0.039920994152434	9.25	12.25	0.02993024479751095	0.046166441926843396	4
LT0132_31/LT0132_31_53_33.tif	shuffled_baseline	Prometaphase	CP	unbalanced	2.0	0.1354949564011914	1.75	2.25	0.11995922348847628	0.13949383631416307	4
LT0132_31/LT0132_31_53_33.tif	shuffled_baseline	Prometaphase	CP_and_DP	balanced	3.5	0.10935402693390253	2.75	3.75	0.02304928979593745	0.12797899382568628	4
LT0132_31/LT0132_31_53_33.tif	shuffled_baseline	Prometaphase	CP_and_DP	unbalanced	4.75	0.08673128378260467	3.75	6.0	0.06460995078650575	0.10859180911468158	4
LT0132_31/LT0132_31_53_33.tif	shuffled_baseline	Prometaphase	CP_areashape_only	balanced	5.25	0.08470682706638427	2.5	8.25	0.06042210142475335	0.09577517392841668	4
LT0132_31/LT0132_31_53_33.tif	shuffled_baseline	Prometaphase	CP_areashape_only	unbalanced	1.75	0.1407011021794557	1.0	2.25	0.1311491466886109	0.14541062176711664	4
LT0132_31/LT0132_31_53_33.tif	shuffled_baseline	Prometaphase	CP_zernike_only	balanced	10.0	0.060830728035615275	8.0	12.0	0.0590848039807954	0.06234638686401553	4
LT0132_31/LT0132_31_53_33.tif	shuffled_baseline	Prometaphase	CP_zernike_only	unbalanced	4.0	0.10231026221893884	3.75	4.25	0.092456381293415	0.10542094608900815	4
LT0132_31/LT0132_31_53_33.tif	shuffled_baseline	Prometaphase	DP	balanced	2.0	0.19923102991289904	2.0	2.0	0.17651051048285005	0.2433568817749893	4
LT0132_31/LT0132_31_53_33.tif	shuffled_baseline	Prometaphase	DP	unbalanced	8.5	0.005863974024437325	7.75	9.25	0.003691787850079575	0.00669430065835995	4
LT0132_31/LT0132_31_53_37.tif	final	MetaphaseAlignment	CP	balanced	2.0	0.24253879055105204	2.0	2.0	0.20942644885723113	0.275651132244873	2
LT0132_31/LT0132_31_53_37.tif	final	MetaphaseAlignment	CP	unbalanced	2.5	0.1564875029384302	2.25	2.75	0.1422238510826903	0.17075115479417008	2
LT0132_31/LT0132_31_53_37.tif	final	MetaphaseAlignment	CP_and_DP	balanced	2.0	0.2193814169618068	2.0	2.0	0.13924840475438616	0.29951442916922744	2
LT0132_31/LT0132_31_53_37.tif	final	MetaphaseAlignment	CP_and_DP	unbalanced	2.0	0.17008960568693285	2.0	2.0	0.10182377948009222	0.23835543189377345	2
LT0132_31/LT0132_31_53_37.tif	final	MetaphaseAlignment	CP_areashape_only	balanced	2.0	0.1993370810938206	1.5	2.5	0.18154984500370916	0.21712431718393205	2
LT0132_31/LT0132_31_53_37.tif	final	MetaphaseAlignment	CP_areashape_only	unbalanced	2.5	0.16950107112801038	2.25	2.75	0.15857439269649976	0.18042774955952104	2
LT0132_31/LT0132_31_53_37.tif	final	MetaphaseAlignment	CP_zernike_only	balanced	2.5	0.17074032447329565	2.25	2.75	0.13754365469202232	0.20393699425456896	2
LT0132_31/LT0132_31_53_37.tif	final	MetaphaseAlignment	CP_zernike_only	unbalanced	3.5	0.1529495977956731	2.75	4.25	0.1225743882367815	0.1833248073545647	2
LT0132_31/LT0132_31_53_37.tif	final	MetaphaseAlignment	DP	balanced	2.0	0.18304298330187274	2.0	2.0	0.12082927213400532	0.24525669446974016	2
LT0132_31/LT0132_31_53_37.tif	final	MetaphaseAlignment	DP	unbalanced	2.0	0.1418430438926334	2.0	2.0	0.0902611394244084	0.1934249483608584	2
LT0132_31/LT0132_31_53_37.tif	final	Prometaphase	CP	balanced	2.3333333333333335	0.2609834840946707	2.0	2.5	0.23052677326272042	0.3163422012689777	3
LT0132_31/LT0132_31_53_37.tif	final	Prometaphase	CP	unbalanced	1.6666666666666667	0.36104375943137273	1.0	2.0	0.2925717348094233	0.4613496650395042	3
LT0132_31/LT0132_31_53_37.tif	final	Prometaphase	CP_and_DP	balanced	1.0	0.6721579506215539	1.0	1.0	0.5652945839457264	0.7288218028683385	3
LT0132_31/LT0132_31_53_37.tif	final	Prometaphase	CP_and_DP	unbalanced	1.0	0.8004828565464382	1.0	1.0	0.7306177901090977	0.8404053296421246	3
LT0132_31/LT0132_31_53_37.tif	final	Prometaphase	CP_areashape_only	balanced	4.333333333333333	0.11447773934624843	2.5	6.0	0.05195338911905005	0.1546253283302985	3
LT0132_31/LT0132_31_53_37.tif	final	Prometaphase	CP_areashape_only	unbalanced	3.0	0.19413420207419682	2.0	4.0	0.0909015662631335	0.2604000163601269	3
LT0132_31/LT0132_31_53_37.tif	final	Prometaphase	CP_zernike_only	balanced	5.666666666666667	0.11054909856645946	4.5	7.5	0.05593986299877435	0.14409128415444006	3
LT0132_31/LT0132_31_53_37.tif	final	Prometaphase	CP_zernike_only	unbalanced	3.6666666666666665	0.1754066748173603	3.0	5.0	0.08380404838378891	0.22884384769309762	3
LT0132_31/LT0132_31_53_37.tif	final	Prometaphase	DP	balanced	1.0	0.7398048880493611	1.0	1.0	0.6228031887611285	0.8541924157273417	3
LT0132_31/LT0132_31_53_37.tif	final	Prometaphase	DP	unbalanced	1.0	0.8048078715377519	1.0	1.0	0.7161898752602108	0.8765997035929504	3
LT0132_31/LT0132_31_53_37.tif	shuffled_baseline	MetaphaseAlignment	CP	balanced	5.5	0.08604471387272924	4.75	6.25	0.07279746479676763	0.09929196294869087	2
LT0132_31/LT0132_31_53_37.tif	shuffled_baseline	MetaphaseAlignment	CP	unbalanced	7.5	0.0413369164198784	7.25	7.75	0.03843559075499805	0.04423824208475875	2
LT0132_31/LT0132_31_53_37.tif	shuffled_baseline	MetaphaseAlignment	CP_and_DP	balanced	11.5	0.00137220743495165	11.25	11.75	0.001280030882479575	0.001464383987423725	2
LT0132_31/LT0132_31_53_37.tif	shuffled_baseline	MetaphaseAlignment	CP_and_DP	unbalanced	3.5	0.12059451937451679	3.25	3.75	0.1149521214688724	0.1262369172801612	2
LT0132_31/LT0132_31_53_37.tif	shuffled_baseline	MetaphaseAlignment	CP_areashape_only	balanced	3.5	0.11846005973115001	2.75	4.25	0.0991795507579861	0.1377405687043139	2
LT0132_31/LT0132_31_53_37.tif	shuffled_baseline	MetaphaseAlignment	CP_areashape_only	unbalanced	6.0	0.08223580426858346	5.5	6.5	0.07694934238963648	0.08752226614753042	2
LT0132_31/LT0132_31_53_37.tif	shuffled_baseline	MetaphaseAlignment	CP_zernike_only	balanced	3.5	0.091096312094536	3.25	3.75	0.08910658283070541	0.0930860413583666	2
LT0132_31/LT0132_31_53_37.tif	shuffled_baseline	MetaphaseAlignment	CP_zernike_only	unbalanced	5.5	0.0829287303342171	4.25	6.75	0.07390906125222055	0.09194839941621366	2
LT0132_31/LT0132_31_53_37.tif	shuffled_baseline	MetaphaseAlignment	DP	balanced	15.0	0.00035725081335350465	15.0	15.0	0.00021102396028705697	0.0005034776664199523	2
LT0132_31/LT0132_31_53_37.tif	shuffled_baseline	MetaphaseAlignment	DP	unbalanced	6.0	0.024637604525414202	5.5	6.5	0.01276413158251995	0.03651107746830845	2
LT0132_31/LT0132_31_53_37.tif	shuffled_baseline	Prometaphase	CP	balanced	7.666666666666667	0.07182630293913814	7.0	8.5	0.065822337141979	0.0769154692095391	3
LT0132_31/LT0132_31_53_37.tif	shuffled_baseline	Prometaphase	CP	unbalanced	1.6666666666666667	0.12641664592907534	1.5	2.0	0.11641543634795204	0.1375281551783029	3
LT0132_31/LT0132_31_53_37.tif	shuffled_baseline	Prometaphase	CP_and_DP	balanced	9.333333333333334	0.0007631735187071999	7.5	11.0	0.0006420589441147	0.0009547712823081999	3
LT0132_31/LT0132_31_53_37.tif	shuffled_baseline	Prometaphase	CP_and_DP	unbalanced	7.333333333333333	0.015004394744233034	6.0	8.5	0.01187795620920875	0.0184993393410612	3
LT0132_31/LT0132_31_53_37.tif	shuffled_baseline	Prometaphase	CP_areashape_only	balanced	7.0	0.06894208066835363	5.0	8.0	0.06007160084581954	0.07991671465311134	3
LT0132_31/LT0132_31_53_37.tif	shuffled_baseline	Prometaphase	CP_areashape_only	unbalanced	4.666666666666667	0.08693579462713619	4.0	5.5	0.07311297352237235	0.09547886865809141	3
LT0132_31/LT0132_31_53_37.tif	shuffled_baseline	Prometaphase	CP_zernike_only	balanced	11.333333333333334	0.05983316338567557	11.0	11.5	0.059670408637299596	0.0599563947035547	3
LT0132_31/LT0132_31_53_37.tif	shuffled_baseline	Prometaphase	CP_zernike_only	unbalanced	3.3333333333333335	0.10844749866692537	3.0	3.5	0.1053366844200597	0.11331610294077026	3
LT0132_31/LT0132_31_53_37.tif	shuffled_baseline	Prometaphase	DP	balanced	2.6666666666666665	0.16875569779766464	2.0	3.5	0.11829518532182626	0.2239427196571896	3
LT0132_31/LT0132_31_53_37.tif	shuffled_baseline	Prometaphase	DP	unbalanced	12.666666666666666	0.0010529980950057805	11.5	15.0	0.00043567495915432074	0.00157848475586235	3
LT0132_31/LT0132_31_53_42.tif	final	Prometaphase	CP	balanced	1.1428571428571428	0.6215070094558464	1.0	1.0	0.5264129747274373	0.8202630568278839	7
LT0132_31/LT0132_31_53_42.tif	final	Prometaphase	CP	unbalanced	1.1428571428571428	0.7026286314511135	1.0	1.0	0.6250022801103643	0.8754151602238811	7
LT0132_31/LT0132_31_53_42.tif	final	Prometaphase	CP_and_DP	balanced	1.1428571428571428	0.6847595639323003	1.0	1.0	0.5679329681269927	0.9537430077730205	7
LT0132_31/LT0132_31_53_42.tif	final	Prometaphase	CP_and_DP	unbalanced	1.1428571428571428	0.740825349799987	1.0	1.0	0.646975189557409	0.9761109283051134	7
LT0132_31/LT0132_31_53_42.tif	final	Prometaphase	CP_areashape_only	balanced	1.8571428571428572	0.3479533162961842	1.0	2.5	0.1531101420575222	0.5458797544907051	7
LT0132_31/LT0132_31_53_42.tif	final	Prometaphase	CP_areashape_only	unbalanced	1.5714285714285714	0.45983057220681056	1.0	2.0	0.20070882498350245	0.6875633732841641	7
LT0132_31/LT0132_31_53_42.tif	final	Prometaphase	CP_zernike_only	balanced	2.142857142857143	0.28297882558409243	1.0	3.0	0.13830532719465255	0.4176622258457239	7
LT0132_31/LT0132_31_53_42.tif	final	Prometaphase	CP_zernike_only	unbalanced	1.5714285714285714	0.3851674369991347	1.0	1.5	0.20391995891868456	0.5763346881084888	7
LT0132_31/LT0132_31_53_42.tif	final	Prometaphase	DP	balanced	1.5714285714285714	0.5768758677609859	1.0	2.0	0.33537263813822127	0.9410609654713535	7
LT0132_31/LT0132_31_53_42.tif	final	Prometaphase	DP	unbalanced	1.5714285714285714	0.6232846304097851	1.0	1.5	0.4101055246003483	0.9602023534658236	7
LT0132_31/LT0132_31_53_42.tif	shuffled_baseline	Prometaphase	CP	balanced	3.0	0.14930861438114235	2.0	3.0	0.12297687916435959	0.16243051087873328	7
LT0132_31/LT0132_31_53_42.tif	shuffled_baseline	Prometaphase	CP	unbalanced	3.142857142857143	0.09984995794186746	2.0	4.0	0.09233441139701935	0.10704573742238295	7
LT0132_31/LT0132_31_53_42.tif	shuffled_baseline	Prometaphase	CP_and_DP	balanced	4.714285714285714	0.16802425986368477	3.0	6.0	0.042773980528064054	0.10315721978686135	7
LT0132_31/LT0132_31_53_42.tif	shuffled_baseline	Prometaphase	CP_and_DP	unbalanced	5.428571428571429	0.10324141204038977	3.0	7.5	0.03194448408515485	0.14007118413156255	7
LT0132_31/LT0132_31_53_42.tif	shuffled_baseline	Prometaphase	CP_areashape_only	balanced	9.428571428571429	0.04807251960303537	7.5	11.0	0.04011867642549795	0.0564741281849655	7
LT0132_31/LT0132_31_53_42.tif	shuffled_baseline	Prometaphase	CP_areashape_only	unbalanced	1.8571428571428572	0.13639673614327713	1.0	2.5	0.1180227511075699	0.145325890848274	7
LT0132_31/LT0132_31_53_42.tif	shuffled_baseline	Prometaphase	CP_zernike_only	balanced	8.714285714285714	0.06322343532289737	7.0	9.5	0.0559898506826818	0.06761155373701741	7
LT0132_31/LT0132_31_53_42.tif	shuffled_baseline	Prometaphase	CP_zernike_only	unbalanced	1.5714285714285714	0.15218155686255444	1.0	2.0	0.1403447305288209	0.1691732613867682	7
LT0132_31/LT0132_31_53_42.tif	shuffled_baseline	Prometaphase	DP	balanced	4.714285714285714	0.05067590224315407	3.0	5.5	0.0184074694443212	0.06713308068749575	7
LT0132_31/LT0132_31_53_42.tif	shuffled_baseline	Prometaphase	DP	unbalanced	6.571428571428571	0.15588409252843902	3.5	10.0	0.00040387242091138886	0.04954737408427295	7
LT0132_31/LT0132_31_53_51.tif	final	Polylobed	CP	balanced	7.4	0.30635715626655535	1.0	12.0	0.0006578315844466	0.6624513027758493	5
LT0132_31/LT0132_31_53_51.tif	final	Polylobed	CP	unbalanced	7.2	0.3578950656578176	1.0	11.0	0.000704142805083	0.8421049822493356	5
LT0132_31/LT0132_31_53_51.tif	final	Polylobed	CP_and_DP	balanced	6.8	0.19833627547129268	3.0	10.0	0.0001790379841346	0.2196313182087187	5
LT0132_31/LT0132_31_53_51.tif	final	Polylobed	CP_and_DP	unbalanced	7.6	0.23938665856155722	2.0	12.0	5.734250129086809e-05	0.3248430441110913	5
LT0132_31/LT0132_31_53_51.tif	final	Polylobed	CP_areashape_only	balanced	6.0	0.071566806238996	5.0	8.0	0.0173966717929573	0.0717549210959698	5
LT0132_31/LT0132_31_53_51.tif	final	Polylobed	CP_areashape_only	unbalanced	4.6	0.12050411347866115	3.0	7.0	0.0250203118677326	0.1484041343487216	5
LT0132_31/LT0132_31_53_51.tif	final	Polylobed	CP_zernike_only	balanced	5.6	0.06997421939856666	5.0	7.0	0.0279733408452303	0.0977715073927139	5
LT0132_31/LT0132_31_53_51.tif	final	Polylobed	CP_zernike_only	unbalanced	3.8	0.12518039661300265	3.0	5.0	0.0319105236559422	0.1757223965692663	5
LT0132_31/LT0132_31_53_51.tif	final	Polylobed	DP	balanced	8.2	0.17303844514299296	5.0	13.0	1.0626684679199812e-05	0.0357976955716133	5
LT0132_31/LT0132_31_53_51.tif	final	Polylobed	DP	unbalanced	8.0	0.18732762958414667	4.0	13.0	1.114993285743274e-05	0.044919728947767	5
LT0132_31/LT0132_31_53_51.tif	final	Prometaphase	CP	balanced	5.0	0.17083828005275045	1.5	8.5	2.995222659347504e-05	0.270242684839492	7
LT0132_31/LT0132_31_53_51.tif	final	Prometaphase	CP	unbalanced	4.857142857142857	0.21614211710632744	2.0	8.0	3.5693413844689155e-05	0.3163952849375459	7
LT0132_31/LT0132_31_53_51.tif	final	Prometaphase	CP_and_DP	balanced	3.5714285714285716	0.3910420095399155	1.0	5.0	0.00037941780669545	0.655053073485843	7
LT0132_31/LT0132_31_53_51.tif	final	Prometaphase	CP_and_DP	unbalanced	3.5714285714285716	0.4271568233435249	1.0	5.0	0.00035476943304785	0.7220878575563554	7
LT0132_31/LT0132_31_53_51.tif	final	Prometaphase	CP_areashape_only	balanced	5.285714285714286	0.0655813828272196	3.5	7.0	0.0019596536439143	0.0956103512454094	7
LT0132_31/LT0132_31_53_51.tif	final	Prometaphase	CP_areashape_only	unbalanced	4.714285714285714	0.0965809496011585	2.5	6.5	0.004509287026174549	0.15484872535368896	7
LT0132_31/LT0132_31_53_51.tif	final	Prometaphase	CP_zernike_only	balanced	6.428571428571429	0.06117315858227718	4.0	8.5	0.00708237620968025	0.09000910779409271	7
LT0132_31/LT0132_31_53_51.tif	final	Prometaphase	CP_zernike_only	unbalanced	5.0	0.09840728087463238	2.0	7.0	0.0128053502507114	0.1564121205568312	7
LT0132_31/LT0132_31_53_51.tif	final	Prometaphase	DP	balanced	3.2857142857142856	0.39751447038586	1.0	4.5	0.0078745160723861	0.699742896233408	7
LT0132_31/LT0132_31_53_51.tif	final	Prometaphase	DP	unbalanced	3.2857142857142856	0.42979292550058246	1.0	4.5	0.0107729035242855	0.7635420338091028	7
LT0132_31/LT0132_31_53_51.tif	shuffled_baseline	Polylobed	CP	balanced	3.2	0.11203264300931148	2.0	5.0	0.0859317428833702	0.097770016184444	5
LT0132_31/LT0132_31_53_51.tif	shuffled_baseline	Polylobed	CP	unbalanced	3.8	0.11746164160772961	4.0	4.0	0.1168630422910249	0.1243648296146609	5
LT0132_31/LT0132_31_53_51.tif	shuffled_baseline	Polylobed	CP_and_DP	balanced	5.2	0.08850726243079134	3.0	8.0	0.0089934208129772	0.1171435148344471	5
LT0132_31/LT0132_31_53_51.tif	shuffled_baseline	Polylobed	CP_and_DP	unbalanced	2.2	0.22774308706095986	1.0	3.0	0.0996448516064593	0.3372500913236472	5
LT0132_31/LT0132_31_53_51.tif	shuffled_baseline	Polylobed	CP_areashape_only	balanced	4.8	0.08369380962637651	4.0	6.0	0.071468945685448	0.0937585609014322	5
LT0132_31/LT0132_31_53_51.tif	shuffled_baseline	Polylobed	CP_areashape_only	unbalanced	3.8	0.12759317345411433	3.0	5.0	0.0912990922465695	0.1217682117131869	5
LT0132_31/LT0132_31_53_51.tif	shuffled_baseline	Polylobed	CP_zernike_only	balanced	4.8	0.07744993834778031	3.0	7.0	0.0691762723514513	0.0794607081309626	5
LT0132_31/LT0132_31_53_51.tif	shuffled_baseline	Polylobed	CP_zernike_only	unbalanced	1.6	0.1382661598643713	1.0	2.0	0.1339170768293623	0.1484569202193203	5
LT0132_31/LT0132_31_53_51.tif	shuffled_baseline	Polylobed	DP	balanced	6.0	0.21383297548309352	3.0	7.0	0.0060693382228585	0.1808213676035342	5
LT0132_31/LT0132_31_53_51.tif	shuffled_baseline	Polylobed	DP	unbalanced	1.6	0.3782484280517445	1.0	2.0	0.3047082434832394	0.4501700442233793	5
LT0132_31/LT0132_31_53_51.tif	shuffled_baseline	Prometaphase	CP	balanced	7.571428571428571	0.05398836201579405	5.5	9.5	0.02554004423681815	0.0733176867954008	7
LT0132_31/LT0132_31_53_51.tif	shuffled_baseline	Prometaphase	CP	unbalanced	2.2857142857142856	0.18494888889221336	1.0	3.0	0.13139075800672645	0.2391958640901081	7
LT0132_31/LT0132_31_53_51.tif	shuffled_baseline	Prometaphase	CP_and_DP	balanced	3.5714285714285716	0.12941605564236713	2.0	4.5	0.04339751756774645	0.20962099538093446	7
LT0132_31/LT0132_31_53_51.tif	shuffled_baseline	Prometaphase	CP_and_DP	unbalanced	4.428571428571429	0.08214082961898343	3.0	5.0	0.053594785495624894	0.08005841175251341	7
LT0132_31/LT0132_31_53_51.tif	shuffled_baseline	Prometaphase	CP_areashape_only	balanced	7.857142857142857	0.05716191430977942	5.5	9.5	0.046846290294991	0.06687449067408245	7
LT0132_31/LT0132_31_53_51.tif	shuffled_baseline	Prometaphase	CP_areashape_only	unbalanced	3.7142857142857144	0.10824214593873922	2.5	5.0	0.08609910709582169	0.1317449616116544	7
LT0132_31/LT0132_31_53_51.tif	shuffled_baseline	Prometaphase	CP_zernike_only	balanced	10.571428571428571	0.055700307916915125	8.5	12.5	0.0470276665072908	0.0644088939880969	7
LT0132_31/LT0132_31_53_51.tif	shuffled_baseline	Prometaphase	CP_zernike_only	unbalanced	3.142857142857143	0.12208074348861657	2.0	4.0	0.1042474365112136	0.13932879977982993	7
LT0132_31/LT0132_31_53_51.tif	shuffled_baseline	Prometaphase	DP	balanced	3.857142857142857	0.15651423476548362	2.5	5.5	0.06176043519296445	0.22897263547274693	7
LT0132_31/LT0132_31_53_51.tif	shuffled_baseline	Prometaphase	DP	unbalanced	7.714285714285714	0.011872494917369055	6.5	7.5	0.00041676646795585	0.01865460299616365	7
LT0132_31/LT0132_31_53_63.tif	final	Prometaphase	CP	balanced	1.3333333333333333	0.5527024374311412	1.0	1.0	0.3642164406253603	0.7608551776126614	18
LT0132_31/LT0132_31_53_63.tif	final	Prometaphase	CP	unbalanced	1.1666666666666667	0.6547635477299254	1.0	1.0	0.471796672232052	0.8488257213565429	18
LT0132_31/LT0132_31_53_63.tif	final	Prometaphase	CP_and_DP	balanced	1.1666666666666667	0.779240856163355	1.0	1.0	0.757890391518485	0.9285201459676599	18
LT0132_31/LT0132_31_53_63.tif	final	Prometaphase	CP_and_DP	unbalanced	1.1666666666666667	0.8339668795137755	1.0	1.0	0.8588548127062764	0.9595671451533304	18
LT0132_31/LT0132_31_53_63.tif	final	Prometaphase	CP_areashape_only	balanced	2.111111111111111	0.33532443500822917	1.0	3.0	0.13698052131131866	0.5352768713743199	18
LT0132_31/LT0132_31_53_63.tif	final	Prometaphase	CP_areashape_only	unbalanced	1.4444444444444444	0.44735846434096604	1.0	1.0	0.23729363240247794	0.620634922806031	18
LT0132_31/LT0132_31_53_63.tif	final	Prometaphase	CP_zernike_only	balanced	2.111111111111111	0.2874677810774609	1.0	3.0	0.11928178006304754	0.43827983345844324	18
LT0132_31/LT0132_31_53_63.tif	final	Prometaphase	CP_zernike_only	unbalanced	1.6666666666666667	0.40009185600359276	1.0	2.0	0.18995934895181532	0.5986722932351253	18
LT0132_31/LT0132_31_53_63.tif	final	Prometaphase	DP	balanced	1.3333333333333333	0.654047496672062	1.0	1.75	0.4002658922421363	0.9543184399928165	18
LT0132_31/LT0132_31_53_63.tif	final	Prometaphase	DP	unbalanced	1.2777777777777777	0.6759765276755044	1.0	1.0	0.4319929859967252	0.963347459521144	18
LT0132_31/LT0132_31_53_63.tif	shuffled_baseline	Prometaphase	CP	balanced	7.388888888888889	0.06343304977635156	6.0	9.75	0.0457198501400172	0.07682665990729218	18
LT0132_31/LT0132_31_53_63.tif	shuffled_baseline	Prometaphase	CP	unbalanced	3.8333333333333335	0.11479163330214719	2.0	5.0	0.08319434896272528	0.14858048725095202	18
LT0132_31/LT0132_31_53_63.tif	shuffled_baseline	Prometaphase	CP_and_DP	balanced	6.5	0.06732736315820924	3.25	10.75	0.009232382924234275	0.0813098448077773	18
LT0132_31/LT0132_31_53_63.tif	shuffled_baseline	Prometaphase	CP_and_DP	unbalanced	4.944444444444445	0.11382499675385854	2.0	7.0	0.03687195883060395	0.17246280900698763	18
LT0132_31/LT0132_31_53_63.tif	shuffled_baseline	Prometaphase	CP_areashape_only	balanced	6.722222222222222	0.0669556646880017	5.25	8.0	0.06057201777787035	0.075536995956446	18
LT0132_31/LT0132_31_53_63.tif	shuffled_baseline	Prometaphase	CP_areashape_only	unbalanced	4.833333333333333	0.08799257512059827	3.0	6.0	0.06571437864681536	0.10505839929052477	18
LT0132_31/LT0132_31_53_63.tif	shuffled_baseline	Prometaphase	CP_zernike_only	balanced	6.0	0.07384725693223916	3.25	7.75	0.060764432092489475	0.08018936348663143	18
LT0132_31/LT0132_31_53_63.tif	shuffled_baseline	Prometaphase	CP_zernike_only	unbalanced	2.7222222222222223	0.12114060880823768	2.0	3.0	0.10713285533620967	0.13075637306434748	18
LT0132_31/LT0132_31_53_63.tif	shuffled_baseline	Prometaphase	DP	balanced	5.888888888888889	0.05154838149287931	4.0	6.75	0.01062858865982315	0.059124007579017125	18
LT0132_31/LT0132_31_53_63.tif	shuffled_baseline	Prometaphase	DP	unbalanced	5.444444444444445	0.1006339688296164	3.0	7.0	0.0022053067491115	0.11196047102930523	18
LT0132_31/LT0132_31_53_75.tif	final	Polylobed	CP	balanced	1.0	0.7482480615112649	1.0	1.0	0.7333516693159898	0.7631444537065399	2
LT0132_31/LT0132_31_53_75.tif	final	Polylobed	CP	unbalanced	1.0	0.9260562381325661	1.0	1.0	0.9242007836934274	0.9279116925717048	2
LT0132_31/LT0132_31_53_75.tif	final	Polylobed	CP_and_DP	balanced	1.0	0.7879559104801201	1.0	1.0	0.7155722207153872	0.8603396002448531	2
LT0132_31/LT0132_31_53_75.tif	final	Polylobed	CP_and_DP	unbalanced	1.0	0.9378692892484929	1.0	1.0	0.9147731918896008	0.960965386607385	2
LT0132_31/LT0132_31_53_75.tif	final	Polylobed	CP_areashape_only	balanced	4.0	0.12660390773874325	3.5	4.5	0.11707359793972696	0.1361342175377595	2
LT0132_31/LT0132_31_53_75.tif	final	Polylobed	CP_areashape_only	unbalanced	2.0	0.2929409678681345	2.0	2.0	0.26403752134663083	0.3218444143896382	2
LT0132_31/LT0132_31_53_75.tif	final	Polylobed	CP_zernike_only	balanced	2.5	0.2218723113049526	2.25	2.75	0.21137885039977813	0.23236577221012705	2
LT0132_31/LT0132_31_53_75.tif	final	Polylobed	CP_zernike_only	unbalanced	1.0	0.3732254211250737	1.0	1.0	0.35024535731094575	0.3962054849392016	2
LT0132_31/LT0132_31_53_75.tif	final	Polylobed	DP	balanced	1.5	0.6849182929120773	1.25	1.75	0.5393699369565386	0.830466648867616	2
LT0132_31/LT0132_31_53_75.tif	final	Polylobed	DP	unbalanced	1.5	0.701670420011512	1.25	1.75	0.5610446891424614	0.8422961508805626	2
LT0132_31/LT0132_31_53_75.tif	shuffled_baseline	Polylobed	CP	balanced	9.0	0.045236452580679404	8.0	10.0	0.03799522818343985	0.05247767697791895	2
LT0132_31/LT0132_31_53_75.tif	shuffled_baseline	Polylobed	CP	unbalanced	7.5	0.03808106634452245	7.25	7.75	0.03383770479619218	0.04232442789285272	2
LT0132_31/LT0132_31_53_75.tif	shuffled_baseline	Polylobed	CP_and_DP	balanced	6.5	0.021789907374890147	6.25	6.75	0.012466422462459374	0.03111339228732092	2
LT0132_31/LT0132_31_53_75.tif	shuffled_baseline	Polylobed	CP_and_DP	unbalanced	3.0	0.09902541060218295	3.0	3.0	0.09260535997534688	0.10544546122901902	2
LT0132_31/LT0132_31_53_75.tif	shuffled_baseline	Polylobed	CP_areashape_only	balanced	7.5	0.05743318574328635	6.25	8.75	0.048207695914315375	0.06665867557225733	2
LT0132_31/LT0132_31_53_75.tif	shuffled_baseline	Polylobed	CP_areashape_only	unbalanced	4.5	0.0925752855114157	3.75	5.25	0.08921387206077686	0.09593669896205455	2
LT0132_31/LT0132_31_53_75.tif	shuffled_baseline	Polylobed	CP_zernike_only	balanced	7.0	0.06901220466270325	6.0	8.0	0.06887152517014591	0.06915288415526058	2
LT0132_31/LT0132_31_53_75.tif	shuffled_baseline	Polylobed	CP_zernike_only	unbalanced	4.5	0.10717556550901311	4.25	4.75	0.10520270619487225	0.10914842482315396	2
